date	time	Temp	Relative_humidity	PPFD
2012/10/2	2	13.4	96	0.00 
2012/10/2	3	13.3	95	0.00 
2012/10/2	4	13	95.4	0.00 
2012/10/2	5	12.3	95.5	0.00 
2012/10/2	6	11.8	96.2	7.35 
2012/10/2	7	12	96.1	92.38 
2012/10/2	8	12.8	95.4	218.55 
2012/10/2	9	13.1	94.7	258.77 
2012/10/2	10	13.8	92.3	561.43 
2012/10/2	11	14.6	86.4	574.30 
2012/10/2	12	13.7	88	494.78 
2012/10/2	13	14	84	625.55 
2012/10/2	14	14.5	80.5	694.72 
2012/10/2	15	14.5	78.3	411.59 
2012/10/2	16	14.2	78.1	254.63 
2012/10/2	17	13.3	83.3	56.99 
2012/10/2	18	12.2	86.2	0.46 
2012/10/2	19	11.8	89.8	0.00 
2012/10/2	20	11.5	92.4	0.00 
2012/10/2	21	11.2	94	0.00 
2012/10/2	22	11.3	94.6	0.00 
2012/10/2	23	11.6	94.5	0.00 
2012/10/3	0	11.8	94.2	0.00 
2012/10/3	1	11.5	94.9	0.00 
2012/10/3	2	11.7	95.3	0.00 
2012/10/3	3	11.8	94.2	0.00 
2012/10/3	4	11.6	94.3	0.00 
2012/10/3	5	11.7	93.8	0.00 
2012/10/3	6	11.7	93.2	3.91 
2012/10/3	7	11.8	93	47.80 
2012/10/3	8	12.3	92	115.14 
2012/10/3	9	12.7	89.5	143.63 
2012/10/3	10	12.8	88.9	182.93 
2012/10/3	11	12.8	89.9	179.94 
2012/10/3	12	12.3	94.3	180.40 
2012/10/3	13	12.4	93.6	243.37 
2012/10/3	14	12.4	90.9	219.47 
2012/10/3	15	12.2	90.9	61.13 
2012/10/3	16	11.2	90.6	42.29 
2012/10/3	17	10.1	90.2	7.81 
2012/10/3	18	9.8	92.3	0.00 
2012/10/3	19	9.1	90.2	0.46 
2012/10/3	20	8.8	91.9	0.00 
2012/10/3	21	7.7	92.6	0.00 
2012/10/3	22	7.6	95	0.00 
2012/10/3	23	7.5	95.5	0.00 
2012/10/4	0	7.5	96	0.00 
2012/10/4	1	7.3	96.5	0.00 
2012/10/4	2	7.1	96.9	0.00 
2012/10/4	3	7.5	96.9	0.00 
2012/10/4	4	7.4	96.2	0.00 
2012/10/4	5	7.5	92.3	0.00 
2012/10/4	6	7	93.1	9.88 
2012/10/4	7	7.5	90.8	188.22 
2012/10/4	8	8.6	86.6	444.68 
2012/10/4	9	9.7	83	684.61 
2012/10/4	10	10.6	76.5	680.01 
2012/10/4	11	10.7	78.4	669.21 
2012/10/4	12	12.2	76.1	1134.35 
2012/10/4	13	10.8	80.3	261.30 
2012/10/4	14	9.7	90.1	517.99 
2012/10/4	15	11.5	78.2	605.55 
2012/10/4	16	11.3	76.2	248.20 
2012/10/4	17	9.8	83.7	58.60 
2012/10/4	18	8.2	88.6	0.00 
2012/10/4	19	7.5	91.9	0.00 
2012/10/4	20	7.3	93.1	0.00 
2012/10/4	21	6.7	93.4	0.00 
2012/10/4	22	6.7	93	0.00 
2012/10/4	23	6.5	92.6	0.00 
2012/10/5	0	6.3	93.3	0.00 
2012/10/5	1	6.3	93.2	0.00 
2012/10/5	2	6.4	94	0.00 
2012/10/5	3	5.6	94.4	0.00 
2012/10/5	4	5.1	95.7	0.00 
2012/10/5	5	4.7	96.1	0.00 
2012/10/5	6	4.8	96.6	7.35 
2012/10/5	7	5.4	96.8	75.15 
2012/10/5	8	6.2	96.8	133.75 
2012/10/5	9	7.1	95.1	165.23 
2012/10/5	10	7.7	95.1	188.90 
2012/10/5	11	8.3	94.8	185.00 
2012/10/5	12	8.5	95.1	227.28 
2012/10/5	13	8.6	95.2	243.60 
2012/10/5	14	8.7	94.9	141.79 
2012/10/5	15	8.4	94.6	87.33 
2012/10/5	16	8.3	94.5	59.06 
2012/10/5	17	8.1	95.1	15.40 
2012/10/5	18	8.1	96	0.23 
2012/10/5	19	8.3	96.7	0.00 
2012/10/5	20	8	97	0.00 
2012/10/5	21	8.1	97.4	0.00 
2012/10/5	22	7.8	97.3	0.00 
2012/10/5	23	7.4	97.2	0.00 
2012/10/6	0	6.7	97.2	0.00 
2012/10/6	1	5.4	97.3	0.00 
2012/10/6	2	4.9	97.7	0.00 
2012/10/6	3	5.2	98.1	0.00 
2012/10/6	4	5.2	98.3	0.00 
2012/10/6	5	5.3	98.5	0.00 
2012/10/6	6	5.4	98.6	1.38 
2012/10/6	7	5.5	98.7	37.23 
2012/10/6	8	6	98.6	138.12 
2012/10/6	9	7.3	98.7	407.68 
2012/10/6	10	8.8	97.8	518.68 
2012/10/6	11	9.4	94.2	387.92 
2012/10/6	12	9.9	92.7	506.96 
2012/10/6	13	11	88.1	797.44 
2012/10/6	14	11	83	377.35 
2012/10/6	15	10.4	86	572.00 
2012/10/6	16	10.6	82.5	249.35 
2012/10/6	17	9.6	86.2	52.40 
2012/10/6	18	8	89	0.00 
2012/10/6	19	7.3	91.6	0.00 
2012/10/6	20	7.2	93	0.00 
2012/10/6	21	7.2	93.8	0.00 
2012/10/6	22	7.3	93	0.00 
2012/10/6	23	6.8	92.7	0.00 
2012/10/7	0	6.5	92	0.00 
2012/10/7	1	6.2	91.6	0.00 
2012/10/7	2	6.1	91.4	0.00 
2012/10/7	3	6.2	91.2	0.00 
2012/10/7	4	6.5	92.9	0.00 
2012/10/7	5	6.6	93.8	0.00 
2012/10/7	6	6.8	93	3.91 
2012/10/7	7	7.3	92	182.24 
2012/10/7	8	8.3	90.2	168.91 
2012/10/7	9	8.8	90.4	208.67 
2012/10/7	10	9.3	89.7	540.52 
2012/10/7	11	9.2	86.7	443.54 
2012/10/7	12	9.6	89.5	605.32 
2012/10/7	13	10.7	84.5	534.77 
2012/10/7	14	11.4	78	437.56 
2012/10/7	15	11.5	76.6	394.36 
2012/10/7	16	11.3	75.9	227.05 
2012/10/7	17	10.7	78.2	30.11 
2012/10/7	18	10.4	79.7	0.00 
2012/10/7	19	9.9	80	0.00 
2012/10/7	20	9.2	76.1	0.00 
2012/10/7	21	8.8	74.8	0.00 
2012/10/7	22	9	76.3	0.00 
2012/10/7	23	9.1	77.6	0.00 
2012/10/8	0	8.9	77.5	0.00 
2012/10/8	1	8.9	79.8	0.00 
2012/10/8	2	8.9	83.9	0.00 
2012/10/8	3	8.8	84.8	0.00 
2012/10/8	4	8.8	83.5	0.00 
2012/10/8	5	8.6	82.5	0.00 
2012/10/8	6	7.8	85.7	2.53 
2012/10/8	7	8	88.4	125.48 
2012/10/8	8	8.8	91	133.52 
2012/10/8	9	9.5	90.6	539.60 
2012/10/8	10	10.9	74.1	769.41 
2012/10/8	11	11.8	69.4	1090.45 
2012/10/8	12	11.3	71.5	546.72 
2012/10/8	13	11.3	67.1	521.21 
2012/10/8	14	11.1	66.6	479.62 
2012/10/8	15	10.7	67.1	323.34 
2012/10/8	16	10.3	69.2	152.59 
2012/10/8	17	9.5	77.8	11.72 
2012/10/8	18	8.7	87.6	0.00 
2012/10/8	19	8.6	87.6	0.00 
2012/10/8	20	8.4	86.8	0.00 
2012/10/8	21	8.1	88.8	0.00 
2012/10/8	22	7	89.8	0.00 
2012/10/8	23	6.3	87.6	0.00 
2012/10/9	0	6.2	82	0.00 
2012/10/9	1	6.7	78	0.00 
2012/10/9	2	6.7	79.2	0.00 
2012/10/9	3	6.7	82	0.00 
2012/10/9	4	7.4	77.5	0.00 
2012/10/9	5	7.6	78.2	0.00 
2012/10/9	6	7.6	73.9	1.61 
2012/10/9	7	7.7	74.9	96.98 
2012/10/9	8	8.1	72.6	391.14 
2012/10/9	9	8.6	65	674.27 
2012/10/9	10	9.1	63.6	899.48 
2012/10/9	11	9.4	60.8	816.75 
2012/10/9	12	9.4	62	589.01 
2012/10/9	13	9.4	63	645.54 
2012/10/9	14	10	60.9	796.98 
2012/10/9	15	10	61	557.98 
2012/10/9	16	9.4	63.3	241.99 
2012/10/9	17	7.8	72.1	26.43 
2012/10/9	18	6.5	80.5	0.00 
2012/10/9	19	6.1	85.6	0.00 
2012/10/9	20	5.9	89.1	0.00 
2012/10/9	21	6.4	90.3	0.00 
2012/10/9	22	6.7	88.4	0.00 
2012/10/9	23	6.3	89.5	0.00 
2012/10/10	0	6.8	90.5	0.00 
2012/10/10	1	7.2	88.7	0.00 
2012/10/10	2	7	88.7	0.00 
2012/10/10	3	7.2	88.5	0.00 
2012/10/10	4	7.8	80	0.00 
2012/10/10	5	7.2	83	0.00 
2012/10/10	6	7	83.7	2.30 
2012/10/10	7	7.6	83	91.24 
2012/10/10	8	8.1	82	291.40 
2012/10/10	9	9.1	77.7	635.89 
2012/10/10	10	9.6	71.2	810.77 
2012/10/10	11	10.2	66.6	976.47 
2012/10/10	12	10.5	63.5	1021.97 
2012/10/10	13	10.5	62.4	929.59 
2012/10/10	14	10.7	63.8	783.43 
2012/10/10	15	10.6	64.8	533.16 
2012/10/10	16	10	67.8	236.02 
2012/10/10	17	8.4	73.9	25.05 
2012/10/10	18	6.8	80.8	0.00 
2012/10/10	19	6.6	88.9	0.00 
2012/10/10	20	7.7	91.2	0.00 
2012/10/10	21	7.8	92	0.00 
2012/10/10	22	7.4	93.3	0.00 
2012/10/10	23	7.9	94.3	0.00 
2012/10/11	0	8.1	93.7	0.00 
2012/10/11	1	7.7	93.7	0.00 
2012/10/11	2	7	93.7	0.00 
2012/10/11	3	6.2	94.4	0.00 
2012/10/11	4	5.7	95.3	0.00 
2012/10/11	5	5.6	96.2	0.00 
2012/10/11	6	6	96.6	1.15 
2012/10/11	7	6.4	96.8	70.32 
2012/10/11	8	7.4	96.9	296.69 
2012/10/11	9	8.9	95.7	620.72 
2012/10/11	10	10.6	87.2	764.35 
2012/10/11	11	11	78.6	734.94 
2012/10/11	12	11.6	72.8	1006.11 
2012/10/11	13	11.8	73.1	610.38 
2012/10/11	14	12.2	64.9	773.54 
2012/10/11	15	12.3	63.2	402.17 
2012/10/11	16	10.3	75.2	78.14 
2012/10/11	17	8.8	83.5	22.29 
2012/10/11	18	7.7	87.2	0.00 
2012/10/11	19	6.9	90.1	0.00 
2012/10/11	20	6.5	93.6	0.00 
2012/10/11	21	5.6	95	0.00 
2012/10/11	22	5.1	96	0.00 
2012/10/11	23	4.4	96.7	0.00 
2012/10/12	0	4	96.8	0.00 
2012/10/12	1	3.5	96.3	0.00 
2012/10/12	2	3.4	96.4	0.00 
2012/10/12	3	4.1	97	0.00 
2012/10/12	4	2.8	97.5	0.00 
2012/10/12	5	2.7	98	0.00 
2012/10/12	6	2.9	98.4	0.69 
2012/10/12	7	3	98.5	65.04 
2012/10/12	8	5.4	98.6	255.09 
2012/10/12	9	7.8	97.3	603.02 
2012/10/12	10	8.7	90.4	525.12 
2012/10/12	11	9.2	81.9	509.95 
2012/10/12	12	8.9	78.1	260.84 
2012/10/12	13	10	74	736.77 
2012/10/12	14	10.3	71.9	754.93 
2012/10/12	15	9.5	76.9	324.49 
2012/10/12	16	8.8	78.6	92.61 
2012/10/12	17	7.7	80.5	10.34 
2012/10/12	18	7	80.1	0.00 
2012/10/12	19	6.9	79.8	0.00 
2012/10/12	20	7	80.1	0.00 
2012/10/12	21	7.2	83.9	0.00 
2012/10/12	22	7.5	82.3	0.00 
2012/10/12	23	7.5	82.2	0.00 
2012/10/13	0	7.2	87.2	0.00 
2012/10/13	1	7.1	90.8	0.00 
2012/10/13	2	6.9	93.1	0.00 
2012/10/13	3	7	94.5	0.00 
2012/10/13	4	6.8	95	0.00 
2012/10/13	5	6.8	95.5	0.00 
2012/10/13	6	6.7	95.3	0.00 
2012/10/13	7	6.5	94.9	9.19 
2012/10/13	8	6.5	94.8	62.97 
2012/10/13	9	6.4	94.3	101.12 
2012/10/13	10	6.3	94.5	92.38 
2012/10/13	11	6.4	94.9	158.34 
2012/10/13	12	6.6	95.2	203.61 
2012/10/13	13	6.6	95.4	152.82 
2012/10/13	14	6.6	95.7	85.03 
2012/10/13	15	6.6	96.1	98.36 
2012/10/13	16	6.5	96.3	79.97 
2012/10/13	17	6.4	95.8	6.89 
2012/10/13	18	6.3	95.3	0.00 
2012/10/13	19	6.2	95.6	0.00 
2012/10/13	20	6	96	0.00 
2012/10/13	21	5.7	96.3	0.00 
2012/10/13	22	5.1	96.8	0.00 
2012/10/13	23	5.1	97.2	0.00 
2012/10/14	0	5.1	97.6	0.00 
2012/10/14	1	5.2	97.9	0.00 
2012/10/14	2	5.3	98	0.00 
2012/10/14	3	5.2	98	0.00 
2012/10/14	4	5.2	98	0.00 
2012/10/14	5	5.5	97.9	0.23 
2012/10/14	6	6	97.8	1.15 
2012/10/14	7	6.4	97.8	14.94 
2012/10/14	8	6.7	97.8	29.19 
2012/10/14	9	7.2	97.9	105.02 
2012/10/14	10	7.8	97.9	155.58 
2012/10/14	11	8.5	97.9	135.36 
2012/10/14	12	7.5	97.1	69.17 
2012/10/14	13	8.3	97	420.32 
2012/10/14	14	8.5	95.7	320.59 
2012/10/14	15	8.6	94.2	184.77 
2012/10/14	16	8.6	94	82.50 
2012/10/14	17	8.2	95	8.50 
2012/10/14	18	7.9	96.1	0.00 
2012/10/14	19	7.7	96.5	0.00 
2012/10/14	20	7.6	96.9	0.00 
2012/10/14	21	7.5	97.1	0.00 
2012/10/14	22	7.3	97.1	0.00 
2012/10/14	23	7.2	97	0.00 
2012/10/15	0	6.4	96.7	0.00 
2012/10/15	1	5.4	97	0.00 
2012/10/15	2	6	97.4	0.00 
2012/10/15	3	6.4	97.3	0.00 
2012/10/15	4	6.5	97.1	0.00 
2012/10/15	5	6.8	97	0.00 
2012/10/15	6	6.9	96.8	0.00 
2012/10/15	7	6.4	96.4	36.77 
2012/10/15	8	6.4	97.2	149.61 
2012/10/15	9	8.4	97.8	557.52 
2012/10/15	10	9.9	90	702.53 
2012/10/15	11	10.2	82.9	653.58 
2012/10/15	12	9.2	82.8	460.77 
2012/10/15	13	9.3	84.9	490.88 
2012/10/15	14	9.1	81.1	314.38 
2012/10/15	15	9.2	83.3	416.42 
2012/10/15	16	7.7	89.1	40.22 
2012/10/15	17	7.3	92.4	5.98 
2012/10/15	18	7.3	93.7	0.00 
2012/10/15	19	7.1	95.1	0.00 
2012/10/15	20	6.6	95.5	0.00 
2012/10/15	21	5.5	96.2	0.00 
2012/10/15	22	5.4	96.9	0.00 
2012/10/15	23	5.5	96.6	0.00 
2012/10/16	0	5.9	95.2	0.00 
2012/10/16	1	5.9	95.2	0.00 
2012/10/16	2	5.9	95.9	0.00 
2012/10/16	3	6.3	95.8	0.00 
2012/10/16	4	6.4	95.5	0.00 
2012/10/16	5	5.9	96.3	0.00 
2012/10/16	6	6.3	96.9	0.00 
2012/10/16	7	6.5	96.5	40.45 
2012/10/16	8	7	96.9	100.66 
2012/10/16	9	8	97.2	145.47 
2012/10/16	10	9.2	96.8	204.30 
2012/10/16	11	9.4	93.2	319.44 
2012/10/16	12	9.8	89.7	491.80 
2012/10/16	13	10.2	86.8	288.41 
2012/10/16	14	9.7	88.1	104.33 
2012/10/16	15	9	92.6	71.01 
2012/10/16	16	8.9	94.1	24.59 
2012/10/16	17	8.9	93.2	1.61 
2012/10/16	18	8.9	92.3	0.00 
2012/10/16	19	8.9	91.4	0.00 
2012/10/16	20	8.5	92.2	0.00 
2012/10/16	21	8.3	93.5	0.00 
2012/10/16	22	8.2	93.2	0.00 
2012/10/16	23	8.2	93.6	0.00 
2012/10/17	0	8.3	91.4	0.00 
2012/10/17	1	8	90.6	0.00 
2012/10/17	2	7.8	89.6	0.00 
2012/10/17	3	7.8	89.3	0.00 
2012/10/17	4	8	86.5	0.00 
2012/10/17	5	7.8	88	0.00 
2012/10/17	6	7.7	82.4	0.00 
2012/10/17	7	7.4	83.2	40.45 
2012/10/17	8	8.3	80.3	284.74 
2012/10/17	9	8.5	81.8	372.75 
2012/10/17	10	9.6	79.6	497.77 
2012/10/17	11	10.8	78.5	768.49 
2012/10/17	12	11.4	78	489.50 
2012/10/17	13	11.6	81.4	244.98 
2012/10/17	14	11.6	79	190.28 
2012/10/17	15	11	82.8	179.94 
2012/10/17	16	10.5	84.4	53.55 
2012/10/17	17	10	87.9	1.15 
2012/10/17	18	9.7	91.1	0.00 
2012/10/17	19	9.4	95.5	0.00 
2012/10/17	20	9.8	97.1	0.00 
2012/10/17	21	10.3	97.1	0.46 
2012/10/17	22	10.7	96.3	0.23 
2012/10/17	23	10.7	96	0.00 
2012/10/18	0	10.7	96.3	0.00 
2012/10/18	1	10.8	96.6	0.00 
2012/10/18	2	10.8	96.6	0.00 
2012/10/18	3	10.7	96.9	0.00 
2012/10/18	4	10.7	96.9	0.00 
2012/10/18	5	10.6	97	0.00 
2012/10/18	6	10.6	97.3	0.00 
2012/10/18	7	10.8	97.7	8.27 
2012/10/18	8	11	98	43.20 
2012/10/18	9	11.5	98.2	73.54 
2012/10/18	10	12.1	97.9	216.71 
2012/10/18	11	12.6	96.5	239.23 
2012/10/18	12	13	95.4	264.74 
2012/10/18	13	13.7	94	175.35 
2012/10/18	14	13.6	95	97.90 
2012/10/18	15	13.9	94.1	44.81 
2012/10/18	16	13.6	95.5	9.88 
2012/10/18	17	13.3	96	0.92 
2012/10/18	18	13	95.9	0.00 
2012/10/18	19	12.9	95.9	0.00 
2012/10/18	20	12.8	95.8	0.00 
2012/10/18	21	12.6	96.1	0.00 
2012/10/18	22	12.5	96.5	0.00 
2012/10/18	23	12.4	97	0.00 
2012/10/19	0	12.4	97.4	0.00 
2012/10/19	1	12.4	97.5	0.00 
2012/10/19	2	12.2	97.8	0.00 
2012/10/19	3	12.2	98	0.00 
2012/10/19	4	11.9	98.2	0.00 
2012/10/19	5	11.8	98.4	0.00 
2012/10/19	6	11.8	98.6	0.00 
2012/10/19	7	11.7	98.8	5.75 
2012/10/19	8	11.7	98.8	33.55 
2012/10/19	9	11.8	98.9	40.91 
2012/10/19	10	12	98.9	92.61 
2012/10/19	11	12.1	98.9	103.41 
2012/10/19	12	12.3	98.9	90.09 
2012/10/19	13	12.3	98.9	113.99 
2012/10/19	14	12.5	98.9	62.28 
2012/10/19	15	12.3	98.8	19.76 
2012/10/19	16	12	98.8	20.45 
2012/10/19	17	11.8	98.6	0.92 
2012/10/19	18	11.4	98.5	0.00 
2012/10/19	19	11.2	98.6	0.00 
2012/10/19	20	11.1	98.8	0.46 
2012/10/19	21	11.2	98.9	1.38 
2012/10/19	22	11.2	99	1.61 
2012/10/19	23	11.2	99.1	1.61 
2012/10/20	0	11.3	99.2	1.61 
2012/10/20	1	11.3	99.2	1.84 
2012/10/20	2	11.4	99.2	1.84 
2012/10/20	3	11.5	99.2	1.38 
2012/10/20	4	11.6	99.2	1.15 
2012/10/20	5	11.7	99.1	1.61 
2012/10/20	6	12.1	99	2.53 
2012/10/20	7	12.4	98.6	7.12 
2012/10/20	8	12.8	97.9	70.55 
2012/10/20	9	13.4	97.2	114.91 
2012/10/20	10	13.8	96.5	117.89 
2012/10/20	11	14	96.9	171.67 
2012/10/20	12	14.7	96.3	392.52 
2012/10/20	13	15.2	94.8	305.42 
2012/10/20	14	15.3	93.9	117.66 
2012/10/20	15	14.8	95.9	97.21 
2012/10/20	16	14.3	95.7	32.17 
2012/10/20	17	13.4	95.2	4.14 
2012/10/20	18	11.8	94.7	1.15 
2012/10/20	19	11.2	94.3	0.23 
2012/10/20	20	10.6	94.8	0.00 
2012/10/20	21	10.4	95.9	0.00 
2012/10/20	22	10.5	96.1	0.00 
2012/10/20	23	10.2	95.5	0.00 
2012/10/21	0	9.6	95.7	0.00 
2012/10/21	1	9.5	96.4	0.00 
2012/10/21	2	8.6	96.7	0.00 
2012/10/21	3	8.3	97	0.00 
2012/10/21	4	8.5	97.4	0.00 
2012/10/21	5	8.6	97.7	0.00 
2012/10/21	6	9	97.9	0.00 
2012/10/21	7	9	97.9	9.65 
2012/10/21	8	9.2	98	27.58 
2012/10/21	9	9.4	98.1	49.64 
2012/10/21	10	9.6	98.1	117.66 
2012/10/21	11	9.9	97.9	160.64 
2012/10/21	12	10.4	97.3	263.82 
2012/10/21	13	10.7	95.1	283.82 
2012/10/21	14	11.1	91.8	387.92 
2012/10/21	15	11.3	89	302.89 
2012/10/21	16	10.9	87.6	68.71 
2012/10/21	17	9.7	89.9	1.15 
2012/10/21	18	9	92.6	0.00 
2012/10/21	19	9	94.4	0.00 
2012/10/21	20	8.9	94.9	0.00 
2012/10/21	21	8.9	95.2	0.00 
2012/10/21	22	8.5	95.8	0.00 
2012/10/21	23	8.3	96.5	0.00 
2012/10/22	0	8.6	97	0.00 
2012/10/22	1	8.7	97.2	0.00 
2012/10/22	2	8.7	97.2	0.00 
2012/10/22	3	8.7	97.2	0.00 
2012/10/22	4	8.8	97.4	0.00 
2012/10/22	5	8.9	97.7	0.00 
2012/10/22	6	9.1	98	0.00 
2012/10/22	7	9.4	98.2	5.52 
2012/10/22	8	9.5	98.3	32.40 
2012/10/22	9	9.7	98.4	66.65 
2012/10/22	10	9.8	98.2	85.26 
2012/10/22	11	9.9	97.8	107.78 
2012/10/22	12	9.8	97.4	110.54 
2012/10/22	13	9.9	97.5	81.58 
2012/10/22	14	10	97.8	72.62 
2012/10/22	15	10.1	97.9	43.43 
2012/10/22	16	10	98	10.80 
2012/10/22	17	9.6	97.9	2.76 
2012/10/22	18	9.2	98	1.61 
2012/10/22	19	9.1	98.1	1.61 
2012/10/22	20	9	98.1	1.61 
2012/10/22	21	8.9	98.2	1.61 
2012/10/22	22	8.8	98.2	1.61 
2012/10/22	23	8.7	98.2	1.61 
2012/10/23	0	8.6	98.2	1.38 
2012/10/23	1	8.6	98.2	2.30 
2012/10/23	2	8.5	98.1	1.84 
2012/10/23	3	8.7	98.1	1.84 
2012/10/23	4	8.3	98	1.38 
2012/10/23	5	7.5	97.9	0.92 
2012/10/23	6	7.3	97.9	0.69 
2012/10/23	7	7.3	98	10.57 
2012/10/23	8	7.3	97.9	57.91 
2012/10/23	9	7.7	97.9	157.88 
2012/10/23	10	8.1	97.7	194.88 
2012/10/23	11	8.2	96.2	177.64 
2012/10/23	12	8.4	94.9	162.02 
2012/10/23	13	8.4	94.3	134.90 
2012/10/23	14	8.1	94.9	109.62 
2012/10/23	15	8	95.2	74.46 
2012/10/23	16	8	94.5	20.45 
2012/10/23	17	7.7	94.2	0.92 
2012/10/23	18	7.4	95.2	0.00 
2012/10/23	19	7.5	95.6	0.00 
2012/10/23	20	7.5	95.8	0.00 
2012/10/23	21	7.5	95.9	0.00 
2012/10/23	22	7.5	96.1	0.00 
2012/10/23	23	7.4	96.2	0.00 
2012/10/24	0	7.3	96.5	0.00 
2012/10/24	1	7.3	96.8	0.00 
2012/10/24	2	7.2	97	0.00 
2012/10/24	3	7.3	97.3	0.00 
2012/10/24	4	7.3	97.5	0.00 
2012/10/24	5	7.4	97.8	0.00 
2012/10/24	6	7.2	97.9	0.00 
2012/10/24	7	7.1	97.5	8.04 
2012/10/24	8	7.4	94.9	67.33 
2012/10/24	9	7.9	90	277.38 
2012/10/24	10	8.8	86.5	362.87 
2012/10/24	11	9.2	81.2	360.57 
2012/10/24	12	9.3	80.8	303.81 
2012/10/24	13	9.6	81.7	339.20 
2012/10/24	14	9.5	80.8	185.46 
2012/10/24	15	9.1	82.4	99.51 
2012/10/24	16	9	84.8	22.06 
2012/10/24	17	9.2	87	0.92 
2012/10/24	18	9.1	86.6	0.00 
2012/10/24	19	9	87.7	0.00 
2012/10/24	20	8.9	87.9	0.00 
2012/10/24	21	8.9	89.5	0.00 
2012/10/24	22	8.6	92.1	0.00 
2012/10/24	23	8.8	93.5	0.00 
2012/10/25	0	8.9	86.4	0.00 
2012/10/25	1	8.2	83	0.00 
2012/10/25	2	7.6	82.1	0.00 
2012/10/25	3	7.2	77.2	0.00 
2012/10/25	4	6.8	74	0.00 
2012/10/25	5	6.7	73.8	0.00 
2012/10/25	6	6.4	73.1	0.00 
2012/10/25	7	6.3	75.2	11.95 
2012/10/25	8	6.2	77.5	104.79 
2012/10/25	9	6.7	73.2	407.91 
2012/10/25	10	7.2	67.1	415.96 
2012/10/25	11	7.3	68.2	292.09 
2012/10/25	12	6.8	73.6	362.64 
2012/10/25	13	7.4	71.4	624.40 
2012/10/25	14	7.6	59.4	483.52 
2012/10/25	15	7.2	65.7	305.19 
2012/10/25	16	5.6	74.7	45.50 
2012/10/25	17	5.2	69.5	0.69 
2012/10/25	18	4.8	69.1	0.00 
2012/10/25	19	4.8	68.6	0.00 
2012/10/25	20	4.5	59.9	0.00 
2012/10/25	21	2.8	76.2	0.00 
2012/10/25	22	0.6	84.5	0.00 
2012/10/25	23	-0.5	89.2	0.00 
2012/10/26	0	-0.2	79.5	0.00 
2012/10/26	1	-0.2	70.7	0.00 
2012/10/26	2	-0.6	74.6	0.00 
2012/10/26	3	-0.3	70.8	0.00 
2012/10/26	4	0.4	71.8	0.00 
2012/10/26	5	0.7	77.7	0.00 
2012/10/26	6	1.3	80.5	0.00 
2012/10/26	7	1.4	87.8	11.03 
2012/10/26	8	1.5	91.4	118.12 
2012/10/26	9	3	85.9	313.23 
2012/10/26	10	4.2	77.1	435.49 
2012/10/26	11	2.3	86.7	295.31 
2012/10/26	12	3.3	85.3	514.78 
2012/10/26	13	4.8	73.1	694.95 
2012/10/26	14	4.8	74.2	483.29 
2012/10/26	15	4.5	73.9	237.17 
2012/10/26	16	3.6	77.9	79.51 
2012/10/26	17	2.2	85	0.23 
2012/10/26	18	1.2	89.9	0.00 
2012/10/26	19	0.5	93	0.00 
2012/10/26	20	0.1	94.4	0.00 
2012/10/26	21	-0.4	95.1	0.00 
2012/10/26	22	-0.8	95.4	0.00 
2012/10/26	23	-1.3	96	0.00 
2012/10/27	0	-1.2	96.5	0.00 
2012/10/27	1	-1.6	96.5	0.00 
2012/10/27	2	-2	96.8	0.00 
2012/10/27	3	-1.6	97	0.00 
2012/10/27	4	-2.2	96.7	0.00 
2012/10/27	5	-2.6	96.7	0.00 
2012/10/27	6	-1.8	97.1	0.00 
2012/10/27	7	-2.7	96.9	48.95 
2012/10/27	8	-1.8	97.4	92.15 
2012/10/27	9	0.2	96.7	315.30 
2012/10/27	10	1.9	91.8	335.06 
2012/10/27	11	3.2	90	567.17 
2012/10/27	12	5.3	78.2	684.15 
2012/10/27	13	5.7	70.5	475.94 
2012/10/27	14	5.4	70.6	392.06 
2012/10/27	15	5.3	66.5	252.79 
2012/10/27	16	4	69.5	65.96 
2012/10/27	17	1.9	74.7	0.00 
2012/10/27	18	0.7	79.4	0.00 
2012/10/27	19	0.3	82.2	0.00 
2012/10/27	20	-0.3	83.6	0.00 
2012/10/27	21	-0.7	81.7	0.00 
2012/10/27	22	-1.5	87.3	0.00 
2012/10/27	23	-1.8	90.4	0.00 
2012/10/28	0	-1.6	90.9	0.00 
2012/10/28	1	-1.7	90.8	0.00 
2012/10/28	2	-2.1	91	0.00 
2012/10/28	3	-1.9	91.7	0.00 
2012/10/28	4	-2.2	93.2	0.00 
2012/10/28	5	-2.7	94.8	0.00 
2012/10/28	6	-2.6	95.9	0.00 
2012/10/28	7	-2.8	96.7	29.88 
2012/10/28	8	-1.6	97.5	332.08 
2012/10/28	9	0.7	96.5	607.16 
2012/10/28	10	2.3	90.8	527.88 
2012/10/28	11	3.6	87.5	665.53 
2012/10/28	12	5.1	80.7	599.58 
2012/10/28	13	6	75.7	699.54 
2012/10/28	14	6.8	68.5	548.33 
2012/10/28	15	6.3	69.5	210.28 
2012/10/28	16	4.5	77.1	43.66 
2012/10/28	17	3.2	85	0.00 
2012/10/28	18	2.5	88.2	0.00 
2012/10/28	19	2.7	89.4	0.00 
2012/10/28	20	3.6	88.2	0.00 
2012/10/28	21	4.2	86.9	0.00 
2012/10/28	22	4.5	87.3	0.00 
2012/10/28	23	4.9	86.4	0.00 
2012/10/29	0	5.4	84.6	0.00 
