date	time	Temperature	Relative_humidity	PPFD
2013/1/27	7	0.7	100	0.00 
2013/1/27	8	0.6	100	5.75 
2013/1/27	9	0.6	100	40.91 
2013/1/27	10	0.5	100	92.84 
2013/1/27	11	0.5	99.8	115.14 
2013/1/27	12	0.7	99.1	104.56 
2013/1/27	13	0.4	98.7	132.14 
2013/1/27	14	0.4	98.6	90.09 
2013/1/27	15	0.4	98.5	56.30 
2013/1/27	16	0.2	99.1	10.80 
2013/1/27	17	0.7	99.2	0.00 
2013/1/27	18	1.4	98.8	0.00 
2013/1/27	19	2.2	99	0.00 
2013/1/27	20	3.1	98.6	0.23 
2013/1/27	21	2.8	96.4	0.00 
2013/1/27	22	2.6	95.5	0.00 
2013/1/27	23	2.3	95	0.00 
2013/1/28	0	2.1	94.8	0.00 
2013/1/28	1	2.1	94.2	0.00 
2013/1/28	2	2	93.8	0.00 
2013/1/28	3	2.1	93.9	0.00 
2013/1/28	4	1.9	95	0.00 
2013/1/28	5	2.1	95.5	0.00 
2013/1/28	6	2.3	95	0.00 
2013/1/28	7	2.4	95.2	0.00 
2013/1/28	8	2.5	95	7.12 
2013/1/28	9	2.6	94.9	69.86 
2013/1/28	10	3	93.5	268.65 
2013/1/28	11	3.3	90.9	268.19 
2013/1/28	12	3.5	89.8	230.96 
2013/1/28	13	3.6	89.6	306.80 
2013/1/28	14	3.7	89.4	266.35 
2013/1/28	15	3.5	89.5	135.36 
2013/1/28	16	3.1	91	25.28 
2013/1/28	17	2.9	91.1	0.00 
2013/1/28	18	2.5	92.8	0.00 
2013/1/28	19	2.4	93.3	0.00 
2013/1/28	20	2.5	92.2	0.00 
2013/1/28	21	2.5	92.8	0.00 
2013/1/28	22	2.6	91.7	0.00 
2013/1/28	23	2.4	90.7	0.00 
2013/1/29	0	2.5	90.3	0.00 
2013/1/29	1	2	94	0.00 
2013/1/29	2	1.2	96.4	0.00 
2013/1/29	3	0.9	97.8	0.23 
2013/1/29	4	0.9	97.3	0.23 
2013/1/29	5	1	98.3	0.23 
2013/1/29	6	1.7	99	0.00 
2013/1/29	7	2.7	99.3	0.23 
2013/1/29	8	4.1	99.3	5.06 
2013/1/29	9	4.6	98.7	37.23 
2013/1/29	10	4.8	97.4	113.30 
2013/1/29	11	5	97	163.86 
2013/1/29	12	5.5	96.2	227.97 
2013/1/29	13	5.9	94.5	256.01 
2013/1/29	14	6.2	92.9	279.91 
2013/1/29	15	5.8	91.9	122.26 
2013/1/29	16	5.2	92.5	35.39 
2013/1/29	17	4.4	94.3	0.00 
2013/1/29	18	4.2	95.9	0.00 
2013/1/29	19	3.9	97	0.00 
2013/1/29	20	3.5	97.5	0.00 
2013/1/29	21	3.4	97.8	0.00 
2013/1/29	22	3.4	97.6	0.00 
2013/1/29	23	3.4	97.9	0.00 
2013/1/30	0	3.8	98.5	0.00 
2013/1/30	1	4.6	98.8	0.00 
2013/1/30	2	5.7	98.5	0.00 
2013/1/30	3	7.7	98.3	0.92 
2013/1/30	4	7.4	94	0.46 
2013/1/30	5	6.8	92.4	0.00 
2013/1/30	6	6.3	92.1	0.00 
2013/1/30	7	5.6	91.8	0.00 
2013/1/30	8	5.2	91.9	2.99 
2013/1/30	9	5.4	91.2	68.94 
2013/1/30	10	5.7	89.9	151.22 
2013/1/30	11	6	88.3	362.41 
2013/1/30	12	6.7	85.3	323.80 
2013/1/30	13	6.6	85.8	263.13 
2013/1/30	14	6.9	86.7	119.96 
2013/1/30	15	6.3	87.2	62.51 
2013/1/30	16	6.1	84.1	23.67 
2013/1/30	17	5.8	84.1	1.61 
2013/1/30	18	5.3	83.9	0.00 
2013/1/30	19	5.2	84.8	0.00 
2013/1/30	20	5.2	83.5	0.00 
2013/1/30	21	5.2	83.5	0.00 
2013/1/30	22	5.4	82.5	0.00 
2013/1/30	23	4.9	86.3	0.00 
2013/1/31	0	4.6	90.3	0.00 
2013/1/31	1	4.7	92.4	0.00 
2013/1/31	2	5.2	93	0.00 
2013/1/31	3	5.3	91.6	0.46 
2013/1/31	4	5.8	87.7	0.00 
2013/1/31	5	5.9	86	0.00 
2013/1/31	6	5.8	85.8	0.00 
2013/1/31	7	5.4	83	0.00 
2013/1/31	8	5	85	12.64 
2013/1/31	9	5	85	167.76 
2013/1/31	10	5.3	84.9	264.74 
2013/1/31	11	5.5	85	310.02 
2013/1/31	12	5.7	83.3	340.81 
2013/1/31	13	5.2	86.4	125.94 
2013/1/31	14	5	87.5	80.43 
2013/1/31	15	4.7	86.8	27.35 
2013/1/31	16	4.3	86.2	15.86 
2013/1/31	17	3.2	88.6	0.23 
2013/1/31	18	2.6	91.8	0.00 
2013/1/31	19	2.2	93.3	0.00 
2013/1/31	20	1.8	94.7	0.00 
2013/1/31	21	1.2	96	0.00 
2013/1/31	22	0.6	97.3	0.00 
2013/1/31	23	1	98.4	0.00 
2013/2/1	0	0.8	99.3	0.00 
2013/2/1	1	0.3	99.7	0.00 
2013/2/1	2	-0.2	99.8	0.00 
2013/2/1	3	-0.5	99.7	0.00 
2013/2/1	4	-0.8	98.8	0.00 
2013/2/1	5	-0.7	96.4	0.00 
2013/2/1	6	-1	95.8	0.00 
2013/2/1	7	-1.3	96.4	0.00 
2013/2/1	8	-1.2	97.4	10.11 
2013/2/1	9	-0.6	98	52.17 
2013/2/1	10	-0.3	98.2	142.71 
2013/2/1	11	0.3	98.5	192.58 
2013/2/1	12	0.9	98.8	210.28 
2013/2/1	13	0.9	99	168.91 
2013/2/1	14	0.1	99.1	45.27 
2013/2/1	15	0	99.3	42.52 
2013/2/1	16	0	99.5	14.25 
2013/2/1	17	0	99.7	0.69 
2013/2/1	18	0	99.8	0.00 
2013/2/1	19	-0.1	99.9	0.00 
2013/2/1	20	-0.2	100	0.00 
2013/2/1	21	-0.4	99.9	0.00 
2013/2/1	22	-0.6	100	0.00 
2013/2/1	23	-0.8	100	0.00 
2013/2/2	0	-0.9	100	0.00 
2013/2/2	1	-1.5	100	0.00 
2013/2/2	2	-2.2	100	0.00 
2013/2/2	3	-3	100	0.00 
2013/2/2	4	-3.5	99.5	0.00 
2013/2/2	5	-3.6	97.3	0.00 
2013/2/2	6	-4.1	95.6	0.00 
2013/2/2	7	-4.6	95.4	0.00 
2013/2/2	8	-4.6	96.2	15.40 
2013/2/2	9	-4.4	97.2	127.55 
2013/2/2	10	-3.4	96.9	259.69 
2013/2/2	11	-1.8	93.6	399.41 
2013/2/2	12	-0.7	88.9	648.30 
2013/2/2	13	-0.3	84.3	912.58 
2013/2/2	14	0.5	80.1	834.67 
2013/2/2	15	0.3	80.7	554.07 
2013/2/2	16	-0.2	84.9	180.86 
2013/2/2	17	-1.6	89.2	0.23 
2013/2/2	18	-2.2	93.6	0.00 
2013/2/2	19	-2.7	95	0.00 
2013/2/2	20	-2.9	95.1	0.00 
2013/2/2	21	-3.7	95.3	0.00 
2013/2/2	22	-3.1	97.1	0.00 
2013/2/2	23	-2.7	97.4	0.00 
2013/2/3	0	-3.1	97.4	0.00 
2013/2/3	1	-3.1	97.5	0.00 
2013/2/3	2	-3.2	97.1	0.00 
2013/2/3	3	-3.2	97	0.00 
2013/2/3	4	-3.2	97.5	0.00 
2013/2/3	5	-3	98.1	0.00 
2013/2/3	6	-2.8	98.4	0.00 
2013/2/3	7	-2.1	98.3	0.00 
2013/2/3	8	-1.6	96.4	11.72 
2013/2/3	9	-0.8	95.1	37.23 
2013/2/3	10	0.3	92.2	95.14 
2013/2/3	11	0.6	90.8	272.10 
2013/2/3	12	0.9	90.9	254.86 
2013/2/3	13	1.1	92.6	222.46 
2013/2/3	14	1.1	93.9	134.90 
2013/2/3	15	0.7	96.5	70.09 
2013/2/3	16	0.1	98.2	22.52 
2013/2/3	17	0.1	99	0.92 
2013/2/3	18	0.2	99.2	0.00 
2013/2/3	19	1	99.4	0.00 
2013/2/3	20	1.5	99.2	0.00 
2013/2/3	21	1.7	97.7	0.00 
2013/2/3	22	1.7	97	0.00 
2013/2/3	23	1.7	97.8	0.00 
2013/2/4	0	1.6	97.6	0.00 
2013/2/4	1	1.5	98.1	0.00 
2013/2/4	2	1.4	98.4	0.00 
2013/2/4	3	1.5	98.7	0.00 
2013/2/4	4	1.8	98.5	0.00 
2013/2/4	5	1.9	98.3	0.00 
2013/2/4	6	2	98.5	0.00 
2013/2/4	7	1.8	98.7	0.00 
2013/2/4	8	1.7	98.6	6.43 
2013/2/4	9	1.8	98.7	39.76 
2013/2/4	10	2.9	98.9	107.78 
2013/2/4	11	4.1	93.4	386.77 
2013/2/4	12	4.5	85.3	489.27 
2013/2/4	13	4.1	84.3	531.32 
2013/2/4	14	3.5	84.5	360.80 
2013/2/4	15	2.8	85	130.53 
2013/2/4	16	2	89	58.83 
2013/2/4	17	2.2	86.9	1.38 
2013/2/4	18	2.3	85.7	0.00 
2013/2/4	19	1.9	89.3	0.00 
2013/2/4	20	1.4	90.5	0.23 
2013/2/4	21	1.5	90.1	0.00 
2013/2/4	22	1.4	91	0.00 
2013/2/4	23	1.8	85.1	0.00 
2013/2/5	0	1	87.8	0.00 
2013/2/5	1	1.2	90.3	0.00 
2013/2/5	2	0.8	90.5	0.00 
2013/2/5	3	0.9	93	0.00 
2013/2/5	4	0.6	94.5	0.00 
2013/2/5	5	0.5	95.8	0.00 
2013/2/5	6	0.2	96	0.00 
2013/2/5	7	-0.2	97	0.00 
2013/2/5	8	-0.9	97.4	36.54 
2013/2/5	9	-0.4	97.8	305.19 
2013/2/5	10	0.2	96.5	665.07 
2013/2/5	11	1.1	92.1	695.18 
2013/2/5	12	1.6	88	587.63 
2013/2/5	13	1.3	90.3	358.05 
2013/2/5	14	1.3	87.6	327.02 
2013/2/5	15	0.1	96.9	65.73 
2013/2/5	16	0.1	98	22.52 
2013/2/5	17	0	98.6	1.15 
2013/2/5	18	-0.2	99.1	0.00 
2013/2/5	19	-0.1	99.3	0.00 
2013/2/5	20	0.1	99.5	0.00 
2013/2/5	21	0.2	99.7	0.00 
2013/2/5	22	0.3	99.7	0.00 
2013/2/5	23	0.4	99.8	0.00 
2013/2/6	0	0.5	99.5	0.00 
2013/2/6	1	0.4	99	0.00 
2013/2/6	2	0.3	98.8	0.00 
2013/2/6	3	0.1	98.7	0.00 
2013/2/6	4	-0.4	98.7	0.00 
2013/2/6	5	-1	98.9	0.00 
2013/2/6	6	-1.6	99.1	0.00 
2013/2/6	7	-1.6	99.5	0.00 
2013/2/6	8	-1.7	99.7	24.13 
2013/2/6	9	-1.4	99.8	362.87 
2013/2/6	10	-0.4	98.9	595.44 
2013/2/6	11	0.2	94.2	503.75 
2013/2/6	12	0.7	90.1	474.33 
2013/2/6	13	1	87.6	293.24 
2013/2/6	14	1	85.9	270.49 
2013/2/6	15	0.9	87.4	121.34 
2013/2/6	16	0.6	87.9	51.25 
2013/2/6	17	0.3	88.6	2.99 
2013/2/6	18	0	92.6	0.00 
2013/2/6	19	-0.3	97.6	0.00 
2013/2/6	20	-0.2	98.6	0.00 
2013/2/6	21	-0.7	97.7	0.00 
2013/2/6	22	-2.4	95.8	0.00 
2013/2/6	23	-2.6	96.1	0.00 
2013/2/7	0	-2.7	95.9	0.00 
2013/2/7	1	-2.8	96	0.00 
2013/2/7	2	-2	96.5	0.00 
2013/2/7	3	-1.3	96.3	0.00 
2013/2/7	4	-1.2	95.8	0.00 
2013/2/7	5	-1	95.8	0.00 
2013/2/7	6	-0.9	95.6	0.00 
2013/2/7	7	-0.9	94.9	0.00 
2013/2/7	8	-1	93.6	12.41 
2013/2/7	9	-0.9	92.2	82.04 
2013/2/7	10	-0.6	90	165.69 
2013/2/7	11	-0.5	88	191.20 
2013/2/7	12	-0.5	86	172.13 
2013/2/7	13	-0.4	83.3	216.02 
2013/2/7	14	-0.6	82.8	108.47 
2013/2/7	15	-0.8	84.2	64.81 
2013/2/7	16	-1.1	85.9	24.82 
2013/2/7	17	-1.4	85.3	1.15 
2013/2/7	18	-1.5	87.3	0.00 
2013/2/7	19	-1.6	85.8	0.00 
2013/2/7	20	-1.7	85.9	0.00 
2013/2/7	21	-1.8	87.2	0.00 
2013/2/7	22	-1.8	87	0.00 
2013/2/7	23	-1.9	86.3	0.00 
2013/2/8	0	-2	87.2	0.00 
2013/2/8	1	-2	88.6	0.00 
2013/2/8	2	-2.1	89.9	0.00 
2013/2/8	3	-2	90.4	0.00 
2013/2/8	4	-2	90.8	0.00 
2013/2/8	5	-2	92	0.00 
2013/2/8	6	-1.8	94.3	0.00 
2013/2/8	7	-1.7	93.9	0.00 
2013/2/8	8	-1.6	92.3	17.93 
2013/2/8	9	-1.3	92.8	80.43 
2013/2/8	10	-0.9	90.2	171.67 
2013/2/8	11	-0.8	89.1	129.61 
2013/2/8	12	-0.7	89.6	154.66 
2013/2/8	13	-0.8	88.7	124.56 
2013/2/8	14	-1	86.9	153.97 
2013/2/8	15	-1.1	86.4	96.29 
2013/2/8	16	-1.1	86.2	33.78 
2013/2/8	17	-1.1	87.5	2.07 
2013/2/8	18	-1.2	89.5	0.00 
2013/2/8	19	-1.1	91.2	0.00 
2013/2/8	20	-1.1	91.1	0.00 
2013/2/8	21	-1.1	83.4	0.00 
2013/2/8	22	-1.3	81.2	0.00 
2013/2/8	23	-1.4	81.3	0.00 
2013/2/9	0	-1.6	80.5	0.00 
2013/2/9	1	-2.1	81.1	0.00 
2013/2/9	2	-2.5	82	0.00 
2013/2/9	3	-3	84.2	0.00 
2013/2/9	4	-2.7	85.5	0.00 
2013/2/9	5	-2.2	84.7	0.00 
2013/2/9	6	-2.1	84.1	0.00 
2013/2/9	7	-2.5	84	0.00 
2013/2/9	8	-2.8	86	10.11 
2013/2/9	9	-2.9	85.5	60.90 
2013/2/9	10	-3	85.4	156.96 
2013/2/9	11	-3	85.5	196.49 
2013/2/9	12	-2.8	84.8	313.00 
2013/2/9	13	-2.5	83.1	471.11 
2013/2/9	14	-1.8	81.4	467.67 
2013/2/9	15	-1.6	78.2	283.36 
2013/2/9	16	-2	79.8	115.37 
2013/2/9	17	-2.3	83	7.35 
2013/2/9	18	-2.8	85.5	0.00 
2013/2/9	19	-2.9	86.9	0.00 
2013/2/9	20	-3.2	91	0.00 
2013/2/9	21	-3.6	91.7	0.00 
2013/2/9	22	-4.1	91.9	0.00 
2013/2/9	23	-4.4	94.4	0.00 
2013/2/10	0	-4.5	95.7	0.00 
2013/2/10	1	-4.7	96	0.00 
2013/2/10	2	-4.8	96.5	0.00 
2013/2/10	3	-4.8	96.7	0.00 
2013/2/10	4	-4.8	96.7	0.00 
2013/2/10	5	-4.6	96.6	0.00 
2013/2/10	6	-4.4	96.8	0.00 
2013/2/10	7	-4.4	96.8	0.00 
2013/2/10	8	-4.2	96.8	16.78 
2013/2/10	9	-4	95.9	68.71 
2013/2/10	10	-3.7	92.7	130.99 
2013/2/10	11	-3.1	88.8	228.20 
2013/2/10	12	-2.8	86.4	235.33 
2013/2/10	13	-2.7	82.8	213.72 
2013/2/10	14	-2.5	76.5	133.06 
2013/2/10	15	-2.5	78.5	108.01 
2013/2/10	16	-2.6	77.8	75.61 
2013/2/10	17	-3.8	80.6	5.75 
2013/2/10	18	-4.7	84.4	0.00 
2013/2/10	19	-5.5	88.4	0.00 
2013/2/10	20	-6	92	0.00 
2013/2/10	21	-6.2	94	0.00 
2013/2/10	22	-5.6	93.3	0.00 
2013/2/10	23	-5.9	92.5	0.00 
2013/2/11	0	-5.1	93	0.00 
2013/2/11	1	-5.3	92.4	0.00 
2013/2/11	2	-5.7	91.7	0.00 
2013/2/11	3	-4.7	92.3	0.00 
2013/2/11	4	-3.6	91	0.00 
2013/2/11	5	-3.6	90.4	0.00 
2013/2/11	6	-4.5	89.6	0.00 
2013/2/11	7	-4.5	87.6	0.00 
2013/2/11	8	-4.8	88.3	65.50 
2013/2/11	9	-4.4	89.6	364.94 
2013/2/11	10	-2.9	85.4	638.65 
2013/2/11	11	-1.6	79.1	866.85 
2013/2/11	12	-1.2	76.2	594.75 
2013/2/11	13	-1.1	76.4	291.17 
2013/2/11	14	-1.1	76.6	169.60 
2013/2/11	15	-1.2	79.4	119.50 
2013/2/11	16	-1.4	81.2	31.94 
2013/2/11	17	-1.7	83.8	6.43 
2013/2/11	18	-1.8	84.6	0.00 
2013/2/11	19	-1.8	83.4	0.00 
2013/2/11	20	-1.8	82.9	0.00 
2013/2/11	21	-1.7	81.5	0.00 
2013/2/11	22	-1.7	77.9	0.00 
2013/2/11	23	-1.8	77.6	0.00 
2013/2/12	0	-2.2	85.5	0.00 
2013/2/12	1	-2.4	84.9	0.00 
2013/2/12	2	-2.4	84.5	0.00 
2013/2/12	3	-2.7	84.9	0.00 
2013/2/12	4	-3	82.6	0.00 
2013/2/12	5	-3.2	84.9	0.00 
2013/2/12	6	-2.9	84.5	0.00 
2013/2/12	7	-3.4	82.5	0.00 
2013/2/12	8	-3.8	82.2	25.28 
2013/2/12	9	-4	83.3	136.74 
2013/2/12	10	-3.7	80.9	169.37 
2013/2/12	11	-3.5	81.4	236.02 
2013/2/12	12	-3.4	83.6	274.16 
2013/2/12	13	-3.1	85.4	276.92 
2013/2/12	14	-2.8	85.1	236.94 
2013/2/12	15	-2.6	85.4	114.91 
2013/2/12	16	-2.6	85.3	44.12 
2013/2/12	17	-2.5	85.9	3.91 
2013/2/12	18	-2.6	88.4	0.00 
2013/2/12	19	-2.5	89.9	0.00 
2013/2/12	20	-2.4	90.8	0.00 
2013/2/12	21	-2.2	89.5	0.00 
2013/2/12	22	-2.2	89.3	0.00 
2013/2/12	23	-2.3	90.2	0.00 
2013/2/13	0	-2.4	92.5	0.00 
2013/2/13	1	-2.5	93.9	0.00 
2013/2/13	2	-2.6	95	0.00 
2013/2/13	3	-2.5	95.8	0.00 
2013/2/13	4	-2.5	96.3	0.00 
2013/2/13	5	-2.5	96.7	0.00 
2013/2/13	6	-2.5	97	0.00 
2013/2/13	7	-2.5	97.1	0.00 
2013/2/13	8	-2.4	97.2	18.38 
2013/2/13	9	-2.2	97.4	80.20 
2013/2/13	10	-1.7	97	227.74 
2013/2/13	11	-1	91.3	402.17 
2013/2/13	12	-0.5	77.7	367.70 
2013/2/13	13	-0.4	72.6	270.72 
2013/2/13	14	-0.5	81.6	236.48 
2013/2/13	15	-0.7	79.3	143.86 
2013/2/13	16	-0.9	78.1	52.17 
2013/2/13	17	-1.1	80.3	4.37 
2013/2/13	18	-1.3	84	0.00 
2013/2/13	19	-1.4	88.4	0.00 
2013/2/13	20	-1.6	89.8	0.00 
2013/2/13	21	-1.7	86.2	0.00 
2013/2/13	22	-1.7	78.5	0.00 
2013/2/13	23	-1.8	78.6	0.00 
2013/2/14	0	-2	77.4	0.00 
2013/2/14	1	-2.1	76.5	0.00 
2013/2/14	2	-2.2	77.9	0.00 
2013/2/14	3	-2.2	77.6	0.00 
2013/2/14	4	-2	76.7	0.00 
2013/2/14	5	-1.9	76.9	0.00 
2013/2/14	6	-2.2	76.7	0.00 
2013/2/14	7	-2.7	79.4	2.07 
2013/2/14	8	-2.7	80.8	67.79 
2013/2/14	9	-2.1	80.4	276.23 
2013/2/14	10	-1.2	78.7	499.84 
2013/2/14	11	-0.6	75.8	604.17 
2013/2/14	12	-0.4	75.5	651.28 
2013/2/14	13	-0.5	76.6	499.84 
2013/2/14	14	-0.6	75.4	364.02 
2013/2/14	15	-0.8	75.4	165.23 
2013/2/14	16	-1.2	75.2	101.58 
2013/2/14	17	-1.6	77.6	9.88 
2013/2/14	18	-1.6	78.3	0.00 
2013/2/14	19	-1.8	81.2	0.00 
2013/2/14	20	-1	80.7	0.00 
2013/2/14	21	-0.6	81	0.00 
2013/2/14	22	-0.5	81.6	0.00 
2013/2/14	23	-0.4	82.1	0.00 
2013/2/15	0	-0.4	81.7	0.00 
2013/2/15	1	-0.4	84.3	0.00 
2013/2/15	2	-0.4	85	0.00 
2013/2/15	3	-0.4	84.5	0.00 
2013/2/15	4	-0.4	84	0.00 
2013/2/15	5	-0.4	82.7	0.00 
2013/2/15	6	-0.5	83.3	0.00 
2013/2/15	7	-0.7	84.6	0.46 
2013/2/15	8	-0.7	85	13.33 
2013/2/15	9	-0.4	85.6	39.99 
2013/2/15	10	-0.2	85.8	95.37 
2013/2/15	11	0.2	84.7	199.48 
2013/2/15	12	0.4	83.4	271.87 
2013/2/15	13	0.6	83.4	253.25 
2013/2/15	14	0.8	83.9	249.80 
2013/2/15	15	0.6	86.8	90.32 
2013/2/15	16	0.5	86.8	87.56 
2013/2/15	17	0.2	89.9	8.73 
2013/2/15	18	0	92.3	0.00 
2013/2/15	19	-0.5	93.6	0.00 
2013/2/15	20	0	94.3	0.00 
2013/2/15	21	0.3	93.1	0.00 
2013/2/15	22	0.3	93.7	0.00 
2013/2/15	23	0.3	94.3	0.00 
2013/2/16	0	0.2	94.7	0.00 
2013/2/16	1	0.1	94.7	0.00 
2013/2/16	2	0	95.1	0.00 
2013/2/16	3	0	95.6	0.00 
2013/2/16	4	0	96.3	0.00 
2013/2/16	5	0	97.2	0.00 
2013/2/16	6	0	97.9	0.00 
2013/2/16	7	-0.1	98.3	0.69 
2013/2/16	8	-0.2	98.4	27.58 
2013/2/16	9	-0.1	98.4	70.78 
2013/2/16	10	0.2	98.3	98.13 
2013/2/16	11	0.4	97.8	153.97 
2013/2/16	12	0.6	96.2	157.88 
2013/2/16	13	0.5	94.8	127.32 
2013/2/16	14	0.5	95.1	105.02 
2013/2/16	15	0.3	96.3	67.33 
2013/2/16	16	0.3	96.9	31.94 
2013/2/16	17	0.2	96.2	8.27 
2013/2/16	18	0.2	95.2	0.00 
2013/2/16	19	0	95.2	0.00 
2013/2/16	20	-0.1	95.7	0.00 
2013/2/16	21	-0.2	95.8	0.00 
2013/2/16	22	-0.2	96.1	0.00 
2013/2/16	23	-0.3	96.4	0.00 
2013/2/17	0	-0.5	96.9	0.00 
2013/2/17	1	-0.4	97.2	0.00 
2013/2/17	2	-0.4	97.7	0.00 
2013/2/17	3	-0.4	97.9	0.00 
2013/2/17	4	-0.5	97.9	0.00 
2013/2/17	5	-0.4	97.9	0.00 
2013/2/17	6	-0.4	98	0.00 
2013/2/17	7	-0.5	98.2	0.92 
2013/2/17	8	-0.4	98.3	37.69 
2013/2/17	9	-0.2	98	109.39 
2013/2/17	10	0.1	97.2	216.02 
2013/2/17	11	0.8	94.2	453.19 
2013/2/17	12	1.6	87.8	603.48 
2013/2/17	13	2	81.1	538.68 
2013/2/17	14	1.9	81.2	201.08 
2013/2/17	15	1.7	82.5	99.97 
2013/2/17	16	1.5	83.9	57.22 
2013/2/17	17	1.2	84.3	5.75 
2013/2/17	18	1	85.6	0.00 
2013/2/17	19	0.9	86	0.00 
2013/2/17	20	0.8	87.2	0.00 
2013/2/17	21	0.8	87.4	0.00 
2013/2/17	22	0.7	87.5	0.00 
2013/2/17	23	0.7	89	0.00 
2013/2/18	0	0.7	90.2	0.00 
2013/2/18	1	0.6	91.3	0.00 
2013/2/18	2	0.5	93.2	0.00 
2013/2/18	3	0.6	95.3	0.00 
2013/2/18	4	0.6	96.2	0.00 
2013/2/18	5	1.1	96.9	0.00 
2013/2/18	6	1.4	97.1	0.00 
2013/2/18	7	1.7	97.2	0.69 
2013/2/18	8	1.8	97.6	20.68 
2013/2/18	9	1.9	98.4	103.64 
2013/2/18	10	2.3	98.4	179.71 
2013/2/18	11	2.5	97.2	231.42 
2013/2/18	12	2.4	96	203.84 
2013/2/18	13	2.8	95.1	168.91 
2013/2/18	14	3	93.7	192.35 
2013/2/18	15	3	92.3	162.25 
2013/2/18	16	2.7	92.1	47.80 
2013/2/18	17	2.5	93.2	3.91 
2013/2/18	18	2.4	94.4	0.00 
2013/2/18	19	2.4	96.6	0.00 
2013/2/18	20	2.5	97.7	0.00 
2013/2/18	21	2.7	98.2	0.00 
2013/2/18	22	2.8	98.6	0.00 
2013/2/18	23	2.8	98.9	0.00 
2013/2/19	0	2.7	99.2	0.00 
2013/2/19	1	1.5	99.3	0.00 
2013/2/19	2	1	99	0.00 
2013/2/19	3	0.8	96.8	0.00 
2013/2/19	4	0.5	94.2	0.00 
2013/2/19	5	0.3	91.7	0.00 
2013/2/19	6	0.1	88.4	0.00 
2013/2/19	7	0	85.2	0.92 
2013/2/19	8	0	84.6	22.06 
2013/2/19	9	-0.4	83.8	55.15 
2013/2/19	10	-0.8	86.6	95.14 
2013/2/19	11	-0.8	81.3	202.00 
2013/2/19	12	-0.8	80.1	330.47 
2013/2/19	13	-0.8	81.4	321.74 
2013/2/19	14	-0.9	78.8	284.05 
2013/2/19	15	-0.8	78.3	198.79 
2013/2/19	16	-1.2	78.6	78.60 
2013/2/19	17	-1.4	79.7	7.35 
2013/2/19	18	-1.5	80	0.00 
2013/2/19	19	-1.6	78.7	0.00 
2013/2/19	20	-1.7	79.7	0.00 
2013/2/19	21	-1.8	81.5	0.00 
2013/2/19	22	-1.8	82.8	0.00 
2013/2/19	23	-1.6	83.7	0.00 
2013/2/20	0	-1.8	84.5	0.00 
2013/2/20	1	-2.4	87	0.00 
2013/2/20	2	-2.6	89.1	0.00 
2013/2/20	3	-2.6	90.3	0.00 
2013/2/20	4	-2.4	91	0.00 
2013/2/20	5	-2.1	90.5	0.00 
2013/2/20	6	-1.9	90.5	0.00 
2013/2/20	7	-2.4	91.5	2.53 
2013/2/20	8	-2.2	91.9	54.92 
2013/2/20	9	-1.8	91.7	136.51 
2013/2/20	10	-1.1	87.8	321.28 
2013/2/20	11	-0.4	74	422.16 
2013/2/20	12	-0.8	78.6	300.36 
2013/2/20	13	-1	78.5	221.54 
2013/2/20	14	-0.4	67.7	506.27 
2013/2/20	15	-0.8	65.2	217.86 
2013/2/20	16	-1.4	79.5	76.76 
2013/2/20	17	-1.5	82.5	16.55 
2013/2/20	18	-1.2	77.5	0.00 
2013/2/20	19	-1.2	79.9	0.00 
2013/2/20	20	-1.6	85.3	0.00 
2013/2/20	21	-1.8	87.4	0.00 
2013/2/20	22	-1.8	83.6	0.00 
2013/2/20	23	-1.9	76	0.00 
2013/2/21	0	-1.8	75.5	0.00 
2013/2/21	1	-2.2	76.8	0.00 
2013/2/21	2	-2.6	76.5	0.00 
2013/2/21	3	-2.7	76.2	0.00 
2013/2/21	4	-2.8	77.8	0.00 
2013/2/21	5	-2.9	77.6	0.00 
2013/2/21	6	-3	76.5	0.00 
2013/2/21	7	-3	79.2	1.38 
2013/2/21	8	-3.1	76.5	32.86 
2013/2/21	9	-3.1	75	136.74 
2013/2/21	10	-3	74.2	180.17 
2013/2/21	11	-3.1	75	250.03 
2013/2/21	12	-3.1	75.1	240.84 
2013/2/21	13	-2.8	73.3	222.69 
2013/2/21	14	-2.7	72	186.61 
2013/2/21	15	-2.8	72.6	135.13 
2013/2/21	16	-2.9	73.8	61.82 
2013/2/21	17	-3.2	73.1	13.56 
2013/2/21	18	-3.5	73.2	0.00 
2013/2/21	19	-3.7	74.6	0.00 
2013/2/21	20	-3.8	76	0.00 
2013/2/21	21	-3.9	76.2	0.00 
2013/2/21	22	-4	76.7	0.00 
2013/2/21	23	-3.9	77	0.00 
2013/2/22	0	-3.9	78	0.00 
2013/2/22	1	-3.9	78.4	0.00 
2013/2/22	2	-4.1	82.4	0.00 
2013/2/22	3	-4.2	83.4	0.00 
2013/2/22	4	-4.3	83.8	0.00 
2013/2/22	5	-4.4	85.1	0.00 
2013/2/22	6	-4.4	85.3	0.00 
2013/2/22	7	-4.1	84.4	3.68 
2013/2/22	8	-4	83.1	55.84 
2013/2/22	9	-3.8	82.2	144.09 
2013/2/22	10	-3.4	80.5	240.84 
2013/2/22	11	-3.1	78.3	256.70 
2013/2/22	12	-2.9	76.6	240.84 
2013/2/22	13	-2.5	74	349.31 
2013/2/22	14	-2.2	73.5	320.13 
