date	time	Temperature	Relative_humidity	Predicted_PAR
2014/6/26	23	11.8	79.6	0.00 
2014/6/27	0	10.4	81.2	0.00 
2014/6/27	1	8.8	86.8	0.00 
2014/6/27	2	8.7	90.8	0.00 
2014/6/27	3	8.4	94.1	0.00 
2014/6/27	4	8.1	94.8	19.76 
2014/6/27	5	9.3	96.2	137.89 
2014/6/27	6	10.8	96.5	400.79 
2014/6/27	7	12.9	87.9	843.18 
2014/6/27	8	15.2	79	1245.81 
2014/6/27	9	16.8	69.7	1379.79 
2014/6/27	10	17.9	65.2	1331.76 
2014/6/27	11	18.5	58.3	1114.35 
2014/6/27	12	19.1	52.2	1010.71 
2014/6/27	13	14.9	73.4	370.69 
2014/6/27	14	14.3	84.1	577.75 
2014/6/27	15	14.5	81.6	365.63 
2014/6/27	16	14.9	78	310.70 
2014/6/27	17	15	78.2	294.16 
2014/6/27	18	15	78.4	164.09 
2014/6/27	19	14.6	85.1	72.39 
2014/6/27	20	14.1	88.4	6.43 
2014/6/27	21	13.2	88.8	0.00 
2014/6/27	22	12.4	93.9	0.00 
2014/6/27	23	12	96.1	0.00 
2014/6/28	0	11.9	96.9	0.00 
2014/6/28	1	11.7	97.7	0.00 
2014/6/28	2	11.4	98	0.00 
2014/6/28	3	11.5	98.3	0.00 
2014/6/28	4	11.7	98.5	15.17 
2014/6/28	5	11.8	98.7	29.42 
2014/6/28	6	11.8	98.7	59.29 
2014/6/28	7	12	98.6	144.55 
2014/6/28	8	12.4	98.2	159.72 
2014/6/28	9	13	97.1	409.52 
2014/6/28	10	14.8	91.4	1272.92 
2014/6/28	11	15.8	83	1044.72 
2014/6/28	12	15	86.3	635.89 
2014/6/28	13	15.8	87.5	1407.82 
2014/6/28	14	15.2	84.2	321.51 
2014/6/28	15	16.2	81.2	1131.36 
2014/6/28	16	16.8	74.5	956.24 
2014/6/28	17	17	72.3	887.99 
2014/6/28	18	16.4	73.6	426.99 
2014/6/28	19	15.8	77.3	325.64 
2014/6/28	20	14.7	82.2	74.69 
2014/6/28	21	13.1	86.6	0.00 
2014/6/28	22	11.5	90.7	0.00 
2014/6/28	23	11.2	93.6	0.00 
2014/6/29	0	10.7	95	0.00 
2014/6/29	1	10.7	96.2	0.00 
2014/6/29	2	10.5	96.5	0.00 
2014/6/29	3	10.4	96.8	0.00 
2014/6/29	4	10.2	97.1	48.26 
2014/6/29	5	10.7	97.8	166.38 
2014/6/29	6	11.8	100	294.62 
2014/6/29	7	12.8	100	375.28 
2014/6/29	8	13.4	100	515.01 
2014/6/29	9	14.2	79.6	607.16 
2014/6/29	10	14.3	77.4	563.50 
2014/6/29	11	15.2	74	1214.32 
2014/6/29	12	15.6	70.5	1144.00 
2014/6/29	13	15.5	68	717.47 
2014/6/29	14	15.4	68.7	867.77 
2014/6/29	15	16.2	64.6	1263.96 
2014/6/29	16	16.5	58.2	901.09 
2014/6/29	17	16.2	59.4	681.62 
2014/6/29	18	15.7	64.7	665.99 
2014/6/29	19	14.2	70.5	164.54 
2014/6/29	20	13.9	72.7	88.71 
2014/6/29	21	12.8	77.3	1.38 
2014/6/29	22	11.5	83.2	0.00 
2014/6/29	23	10.4	89.8	0.00 
2014/6/30	0	9.7	93.2	0.00 
2014/6/30	1	9.8	95.7	0.00 
2014/6/30	2	9.3	95.3	0.00 
2014/6/30	3	8.5	95.7	0.00 
2014/6/30	4	7.7	96.6	41.37 
2014/6/30	5	9.3	97.8	322.88 
2014/6/30	6	11.7	92.4	564.19 
2014/6/30	7	12.7	81.8	585.56 
2014/6/30	8	13.9	76.5	1071.15 
2014/6/30	9	14.6	71.8	1075.06 
2014/6/30	10	15.7	67.2	1714.85 
2014/6/30	11	16.3	62.7	1517.90 
2014/6/30	12	17.3	59.2	1838.26 
2014/6/30	13	17.6	58.1	1613.50 
2014/6/30	14	17.5	55.3	1370.59 
2014/6/30	15	17.1	58.2	1326.24 
2014/6/30	16	16	63.2	1068.85 
2014/6/30	17	14.8	67.1	579.58 
2014/6/30	18	14.3	68.2	313.92 
2014/6/30	19	14	67.4	155.81 
2014/6/30	20	13.4	70	100.89 
2014/6/30	21	12.5	77	0.00 
2014/6/30	22	11.7	81.7	0.00 
2014/6/30	23	10.9	85.6	0.00 
2014/7/1	0	9.8	90.3	0.00 
2014/7/1	1	9	92.4	0.00 
2014/7/1	2	8.9	94.4	0.00 
2014/7/1	3	8.6	95.1	0.00 
2014/7/1	4	8.2	95.6	49.87 
2014/7/1	5	9.5	96.5	312.08 
2014/7/1	6	11.7	92.7	607.16 
2014/7/1	7	13.2	84.3	811.46 
2014/7/1	8	14	79.2	1035.07 
2014/7/1	9	15.1	70.6	1196.86 
2014/7/1	10	16.3	62.9	1624.76 
2014/7/1	11	16.5	62.2	1307.63 
2014/7/1	12	17.7	57	1822.86 
2014/7/1	13	18.1	54.1	1388.98 
2014/7/1	14	17.8	56.3	832.38 
2014/7/1	15	17.2	62.2	1088.84 
2014/7/1	16	14.8	75.8	161.56 
2014/7/1	17	12	86	46.65 
2014/7/1	18	12	93.3	310.93 
2014/7/1	19	13.6	89.4	353.91 
2014/7/1	20	12.5	90.8	41.60 
2014/7/1	21	11.4	92.9	0.00 
2014/7/1	22	11.2	93.8	0.00 
2014/7/1	23	10.8	95	0.00 
2014/7/2	0	10.4	96.1	0.00 
2014/7/2	1	10.7	97.5	0.00 
2014/7/2	2	11.1	98.3	0.00 
2014/7/2	3	10.5	98.5	0.00 
2014/7/2	4	10.3	98.6	33.32 
2014/7/2	5	11	98.9	207.75 
2014/7/2	6	12.1	98.7	358.51 
2014/7/2	7	13.1	94.4	493.63 
2014/7/2	8	13.9	87.8	727.35 
2014/7/2	9	14.4	83.7	895.57 
2014/7/2	10	14.9	80.4	845.93 
2014/7/2	11	14.8	79.9	643.24 
2014/7/2	12	15.5	75.6	936.25 
2014/7/2	13	16.3	72.5	1430.80 
2014/7/2	14	16.3	72	1075.52 
2014/7/2	15	15	78	677.02 
2014/7/2	16	14.4	76.3	387.92 
2014/7/2	17	13.9	78.6	298.06 
2014/7/2	18	13.9	77.2	165.00 
2014/7/2	19	13.5	77.6	88.25 
2014/7/2	20	12.8	77.2	23.21 
2014/7/2	21	12.3	79.9	0.00 
2014/7/2	22	11.6	84.6	0.00 
2014/7/2	23	11.2	88.2	0.00 
2014/7/3	0	11.7	90.8	0.00 
2014/7/3	1	11.8	92.4	0.00 
2014/7/3	2	12.2	93.4	0.00 
2014/7/3	3	12.4	94.4	0.00 
2014/7/3	4	13	94	5.06 
2014/7/3	5	13	95.1	31.48 
2014/7/3	6	13.2	96.6	122.95 
2014/7/3	7	13.7	96	174.43 
2014/7/3	8	14.4	93.8	344.95 
2014/7/3	9	15.3	91.8	499.84 
2014/7/3	10	16.6	88.1	816.52 
2014/7/3	11	17.5	81.5	777.91 
2014/7/3	12	17.8	78.7	643.93 
2014/7/3	13	17.1	81.8	428.14 
2014/7/3	14	16.6	84.2	312.77 
2014/7/3	15	15.6	91.3	284.05 
2014/7/3	16	15.3	94.7	213.72 
2014/7/3	17	15.2	95.3	125.02 
2014/7/3	18	15.1	97.2	99.05 
2014/7/3	19	15	96.7	57.45 
2014/7/3	20	15	95.6	28.04 
2014/7/3	21	15	95.1	0.00 
2014/7/3	22	14.8	95.2	0.00 
2014/7/3	23	14.4	96	0.00 
2014/7/4	0	14	97	0.00 
2014/7/4	1	13.7	98	0.00 
2014/7/4	2	13.8	100	0.00 
2014/7/4	3	13.7	98	0.00 
2014/7/4	4	13.4	98.3	33.09 
2014/7/4	5	13.6	99.2	161.79 
2014/7/4	6	14.5	98.3	281.98 
2014/7/4	7	15.3	91.7	232.11 
2014/7/4	8	16.4	84	449.74 
2014/7/4	9	17.4	79.7	697.02 
2014/7/4	10	19.4	74	1223.05 
2014/7/4	11	21.8	61.4	1544.33 
2014/7/4	12	23.2	57.8	1738.29 
2014/7/4	13	23.8	47.9	1889.97 
2014/7/4	14	24.5	46.1	1714.62 
2014/7/4	15	25	47.5	1531.00 
2014/7/4	16	25	45.9	1282.35 
2014/7/4	17	24	45.2	1034.61 
2014/7/4	18	23.6	45.5	731.72 
2014/7/4	19	22.2	51.9	335.52 
2014/7/4	20	19.6	65.9	75.61 
2014/7/4	21	17.2	74.8	0.00 
2014/7/4	22	16.6	74	0.00 
2014/7/4	23	16.9	70.7	0.00 
2014/7/4	0	14	97	0.00 
2014/7/4	1	13.7	98	0.00 
2014/7/4	2	13.8	100	0.00 
2014/7/4	3	13.7	98	0.00 
2014/7/4	4	13.4	98.3	33.09 
2014/7/4	5	13.6	99.2	161.79 
2014/7/4	6	14.5	98.3	281.98 
2014/7/4	7	15.3	91.7	232.11 
2014/7/4	8	16.4	84	449.74 
2014/7/4	9	17.4	79.7	697.02 
2014/7/4	10	19.4	74	1223.05 
2014/7/4	11	21.8	61.4	1544.33 
2014/7/4	12	23.2	57.8	1738.29 
2014/7/4	13	23.8	47.9	1889.97 
2014/7/4	14	24.5	46.1	1714.62 
2014/7/4	15	25	47.5	1531.00 
2014/7/4	16	25	45.9	1282.35 
2014/7/4	17	24	45.2	1034.61 
2014/7/4	18	23.6	45.5	731.72 
2014/7/4	19	22.2	51.9	335.52 
2014/7/4	20	19.6	65.9	75.61 
2014/7/4	21	17.2	74.8	0.00 
2014/7/4	22	16.6	74	0.00 
2014/7/4	23	16.9	70.7	0.00 
2014/7/4	0	14	97	0.00 
2014/7/4	1	13.7	98	0.00 
2014/7/4	2	13.8	100	0.00 
2014/7/4	3	13.7	98	0.00 
2014/7/4	4	13.4	98.3	33.09 
2014/7/4	5	13.6	99.2	161.79 
2014/7/4	6	14.5	98.3	281.98 
2014/7/4	7	15.3	91.7	232.11 
2014/7/4	8	16.4	84	449.74 
2014/7/4	9	17.4	79.7	697.02 
2014/7/4	10	19.4	74	1223.05 
2014/7/4	11	21.8	61.4	1544.33 
2014/7/4	12	23.2	57.8	1738.29 
2014/7/4	13	23.8	47.9	1889.97 
2014/7/4	14	24.5	46.1	1714.62 
2014/7/4	15	25	47.5	1531.00 
2014/7/4	16	25	45.9	1282.35 
2014/7/4	17	24	45.2	1034.61 
2014/7/4	18	23.6	45.5	731.72 
2014/7/4	19	22.2	51.9	335.52 
2014/7/4	20	19.6	65.9	75.61 
2014/7/4	21	17.2	74.8	0.00 
2014/7/4	22	16.6	74	0.00 
2014/7/4	23	16.9	70.7	0.00 
2014/7/7	0	19.7	88.2	0.00 
2014/7/7	1	19.3	90.8	0.00 
2014/7/7	2	18.4	95.5	0.00 
2014/7/7	3	18.3	97.2	0.00 
2014/7/7	4	18.3	96	27.58 
2014/7/7	5	18.1	96.6	47.57 
2014/7/7	6	18.1	97.4	261.98 
2014/7/7	7	18	97.6	175.12 
2014/7/7	8	16.1	96.4	352.76 
2014/7/7	9	16.3	91.3	540.06 
2014/7/7	10	16.8	87.1	846.39 
2014/7/7	11	17.7	79.7	1215.47 
2014/7/7	12	18.1	75.8	1174.10 
2014/7/7	13	18.5	73	1315.90 
2014/7/7	14	18.8	71.3	1312.45 
2014/7/7	15	18.9	69.3	1095.74 
2014/7/7	16	18.6	70.3	779.75 
2014/7/7	17	18.4	68	706.21 
2014/7/7	18	18.1	70.9	495.93 
2014/7/7	19	17.1	74.7	252.10 
2014/7/7	20	16	80.2	93.76 
2014/7/7	21	14.8	85.3	1.15 
2014/7/7	22	13.8	88.7	0.00 
2014/7/7	23	12.8	90.9	0.00 
2014/7/8	0	12.6	92.2	0.00 
2014/7/8	1	12.1	93	0.00 
2014/7/8	2	11.5	94.8	0.00 
2014/7/8	3	11.3	96.3	0.00 
2014/7/8	4	11.3	97	8.04 
2014/7/8	5	11.4	97.6	115.59 
2014/7/8	6	12.9	98.5	322.88 
2014/7/8	7	14.6	96.3	507.19 
2014/7/8	8	15.7	88.8	542.58 
2014/7/8	9	17.2	84.1	929.36 
2014/7/8	10	18.5	78.2	984.97 
2014/7/8	11	19.8	77.4	1360.94 
2014/7/8	12	20.9	80.9	1346.46 
2014/7/8	13	21.2	83.5	1062.88 
2014/7/8	14	20.6	86.5	843.18 
2014/7/8	15	21.6	86.4	1166.98 
2014/7/8	16	22.5	82.9	698.17 
2014/7/8	17	22.5	82.4	284.51 
2014/7/8	18	21.9	80	210.74 
2014/7/8	19	21.5	83	188.90 
2014/7/8	20	21	84.9	27.81 
2014/7/8	21	20.4	87.2	0.00 
2014/7/8	22	19.9	89	0.00 
2014/7/8	23	19.6	90.1	0.00 
2014/7/9	0	19.3	92	0.00 
2014/7/9	1	19.6	87.6	0.00 
2014/7/9	2	19.1	87.8	0.00 
2014/7/9	3	18.9	89.1	0.00 
2014/7/9	4	19	89.1	13.10 
2014/7/9	5	19.2	89	72.39 
2014/7/9	6	19.7	88.4	260.15 
2014/7/9	7	21.6	80.8	788.71 
2014/7/9	8	22.2	78.3	896.03 
2014/7/9	9	23.8	73.1	1479.98 
2014/7/9	10	24.8	70.4	1659.70 
2014/7/9	11	25.7	66.8	1790.23 
2014/7/9	12	26.5	62.9	1847.22 
2014/7/9	13	27.3	59.9	1696.47 
2014/7/9	14	27.8	55.8	1693.25 
2014/7/9	15	27.8	52.6	1298.89 
2014/7/9	16	27.8	52.1	1227.19 
2014/7/9	17	27.5	53.4	918.78 
2014/7/9	18	27.1	53.9	594.29 
2014/7/9	19	26.2	57.5	293.24 
2014/7/9	20	24.2	63.8	62.05 
2014/7/9	21	22.2	69.7	0.00 
2014/7/9	22	21.3	73.5	0.00 
2014/7/9	23	20	78.1	0.00 
2014/7/10	0	19.2	81.5	0.00 
2014/7/10	1	18.7	83.7	0.00 
2014/7/10	2	18.1	85.3	0.00 
2014/7/10	3	17.3	88.5	0.00 
2014/7/10	4	17.2	90.4	27.58 
2014/7/10	5	18.3	89	222.46 
2014/7/10	6	19.5	82.2	492.94 
2014/7/10	7	20.8	73.5	848.92 
2014/7/10	8	22	66.2	1109.76 
2014/7/10	9	23.4	58.8	1439.77 
2014/7/10	10	24.2	55.8	1567.77 
2014/7/10	11	24.8	55	1807.46 
2014/7/10	12	25.4	55	1870.20 
2014/7/10	13	25.6	54.1	1829.76 
2014/7/10	14	25.9	51.3	1681.76 
2014/7/10	15	26.3	49.6	1499.52 
2014/7/10	16	26.3	47.5	1239.60 
2014/7/10	17	26.1	47.1	965.67 
2014/7/10	18	25.4	50.8	542.35 
2014/7/10	19	24.7	54.9	279.91 
2014/7/10	20	23.3	55.8	79.97 
2014/7/10	21	21.4	57.1	0.00 
2014/7/10	22	19.5	65.1	0.00 
2014/7/10	23	18.3	74.7	0.00 
2014/7/11	0	18.2	75.1	0.00 
2014/7/11	1	17.7	77.9	0.00 
2014/7/11	2	16.7	85.8	0.00 
2014/7/11	3	15.9	89.7	0.00 
2014/7/11	4	15.5	91.1	23.21 
2014/7/11	5	16.9	90.2	227.51 
2014/7/11	6	19.2	85.4	507.42 
2014/7/11	7	21.6	76.5	832.38 
2014/7/11	8	23.4	63.5	1134.12 
2014/7/11	9	24	61.2	1406.67 
2014/7/11	10	24.8	58.4	1422.53 
2014/7/11	11	25.3	55.3	1782.87 
2014/7/11	12	25.7	53.5	1877.33 
2014/7/11	13	26	48.7	1842.63 
2014/7/11	14	25.8	48.1	1714.62 
2014/7/11	15	25.2	48.3	1524.80 
2014/7/11	16	25	45.2	1255.23 
2014/7/11	17	24.6	47.4	903.39 
2014/7/11	18	24.2	47.8	613.37 
2014/7/11	19	23.3	51	310.47 
2014/7/11	20	22	50.6	90.32 
2014/7/11	21	19.4	56.5	0.00 
2014/7/11	22	17.7	62.9	0.00 
2014/7/11	23	16.5	68.8	0.00 
2014/7/12	0	15.6	76.1	0.00 
2014/7/12	1	14.4	84.9	0.00 
2014/7/12	2	13.7	91.3	0.00 
2014/7/12	3	13.5	94	0.00 
2014/7/12	4	13.3	93.6	28.04 
2014/7/12	5	13.7	91.9	166.61 
2014/7/12	6	14.7	89.6	333.00 
2014/7/12	7	17.2	76.8	995.31 
2014/7/12	8	19	64.8	1184.68 
2014/7/12	9	19.5	64.7	555.68 
2014/7/12	10	20.1	62.3	1029.78 
2014/7/12	11	21.3	54	1534.22 
2014/7/12	12	21.3	54.1	1231.56 
2014/7/12	13	21.8	53	1201.91 
2014/7/12	14	21	61.7	1383.23 
2014/7/12	15	21.5	58.9	1377.72 
2014/7/12	16	21.4	54.8	1150.89 
2014/7/12	17	21.3	43.5	1169.28 
2014/7/12	18	19.6	46.3	302.43 
2014/7/12	19	17.8	62.6	129.84 
2014/7/12	20	16.6	70.7	20.45 
2014/7/12	21	15.8	75.4	0.00 
2014/7/12	22	15.1	79.9	0.00 
2014/7/12	23	14.5	84.1	0.00 
2014/7/13	0	14.1	85.1	0.00 
2014/7/13	1	14.5	85.6	0.00 
2014/7/13	2	14.6	83.3	0.00 
2014/7/13	3	14.6	83.2	0.00 
2014/7/13	4	14.5	87.5	0.00 
2014/7/13	5	14.5	91	15.40 
2014/7/13	6	14.2	94.5	41.14 
2014/7/13	7	13.9	96.7	67.56 
2014/7/13	8	14.2	98	87.79 
2014/7/13	9	14.7	98.5	125.94 
2014/7/13	10	15	98.8	127.32 
2014/7/13	11	15.4	99.2	151.45 
2014/7/13	12	15.7	99.4	150.99 
2014/7/13	13	16	99.5	173.51 
2014/7/13	14	16.3	99.5	183.16 
2014/7/13	15	16.9	99.3	202.92 
2014/7/13	16	17	99	178.10 
2014/7/13	17	16.6	99.1	76.99 
2014/7/13	18	16.6	99.3	41.60 
2014/7/13	19	16.5	99.5	13.10 
2014/7/13	20	16.3	99.7	7.58 
2014/7/13	21	16.3	99.8	0.00 
2014/7/13	22	16.6	100	0.00 
2014/7/13	23	16.8	100	0.00 
2014/7/14	0	17	100	0.00 
2014/7/14	1	17	100	0.00 
2014/7/14	2	17	100	0.00 
2014/7/14	3	17.1	100	0.00 
2014/7/14	4	17.1	100	3.68 
2014/7/14	5	17	100	35.85 
2014/7/14	6	16.6	100	106.63 
2014/7/14	7	16.4	100	153.74 
2014/7/14	8	15.8	100	175.12 
2014/7/14	9	15.8	100	331.16 
2014/7/14	10	16	100	263.59 
2014/7/14	11	16.4	100	323.57 
2014/7/14	12	16.8	99.6	528.34 
2014/7/14	13	17.7	94.8	494.32 
2014/7/14	14	17.8	93.3	526.27 
2014/7/14	15	18.4	90.5	305.19 
2014/7/14	16	18.7	89.9	583.49 
2014/7/14	17	19.7	84.8	596.13 
2014/7/14	18	20	80.1	407.91 
2014/7/14	19	19.3	84.7	177.41 
2014/7/14	20	18.4	87.8	25.97 
2014/7/14	21	16.8	89.7	0.00 
2014/7/14	22	15.8	94.7	0.00 
2014/7/14	23	15.2	96.7	0.00 
2014/7/15	0	15.6	98.4	0.00 
2014/7/15	1	15.9	98.2	0.00 
2014/7/15	2	15.6	97.8	0.00 
2014/7/15	3	15.3	98	0.00 
2014/7/15	4	15.1	98.1	32.40 
2014/7/15	5	15.3	97.9	181.32 
2014/7/15	6	15.7	94	542.58 
2014/7/15	7	16.6	84.6	631.75 
2014/7/15	8	16.7	84.5	402.40 
2014/7/15	9	17.1	86.6	433.88 
2014/7/15	10	18.1	85.8	542.35 
2014/7/15	11	17.9	88.2	351.15 
2014/7/15	12	17.1	96.2	440.78 
2014/7/15	13	17.2	97.5	319.90 
2014/7/15	14	17.2	97.8	199.02 
2014/7/15	15	18.2	95.7	585.33 
2014/7/15	16	18.9	89.2	688.51 
2014/7/15	17	17.8	92.8	326.33 
2014/7/15	18	17.2	90.8	299.90 
2014/7/15	19	17	86.4	231.88 
2014/7/15	20	16	86.6	48.72 
2014/7/15	21	14.8	90.7	0.00 
2014/7/15	22	14.4	93.7	0.00 
2014/7/15	23	13.4	95.2	0.00 
2014/7/16	0	12.6	96.7	0.00 
2014/7/16	1	12	97.5	0.00 
2014/7/16	2	11.9	97.5	0.00 
2014/7/16	3	11.2	97.2	0.00 
2014/7/16	4	10.9	97.1	21.60 
2014/7/16	5	11.4	97.4	176.95 
2014/7/16	6	13.3	94.8	537.30 
2014/7/16	7	15	88.2	790.78 
2014/7/16	8	16.1	81.1	1039.67 
2014/7/16	9	17.3	67.3	1375.42 
2014/7/16	10	17.8	63.1	1243.51 
2014/7/16	11	18.2	62.4	1280.28 
2014/7/16	12	18.7	59	1417.47 
2014/7/16	13	18.8	59.2	1357.95 
2014/7/16	14	19.2	58.1	1431.26 
2014/7/16	15	19	57.9	1066.78 
2014/7/16	16	19.2	58	892.13 
2014/7/16	17	19	59.7	771.94 
2014/7/16	18	18.5	61.8	490.88 
2014/7/16	19	17.7	67.9	307.95 
2014/7/16	20	16.5	72.8	57.68 
2014/7/16	21	14.5	79.4	0.00 
2014/7/16	22	12.5	87.1	0.00 
2014/7/16	23	11.4	91.2	0.00 
2014/7/17	0	10.8	93.5	0.00 
2014/7/17	1	10	95	0.00 
2014/7/17	2	9.5	96	0.00 
2014/7/17	3	9.3	96.7	0.00 
2014/7/17	4	9.1	97.4	18.84 
2014/7/17	5	10.7	98.3	265.66 
2014/7/17	6	13	96.5	513.40 
2014/7/17	7	15.5	87.9	888.45 
2014/7/17	8	17.2	79.7	841.34 
2014/7/17	9	17.9	75.5	870.75 
2014/7/17	10	18.5	73.6	874.89 
2014/7/17	11	20.2	68.8	1627.52 
2014/7/17	12	21.1	68	1251.55 
2014/7/17	13	20.2	73.1	513.17 
2014/7/17	14	21.3	69.4	1165.37 
2014/7/17	15	21.7	68	834.44 
2014/7/17	16	22.1	64.9	714.48 
2014/7/17	17	22.3	64.5	765.96 
2014/7/17	18	21.2	72.8	343.57 
2014/7/17	19	20.1	79.5	284.97 
2014/7/17	20	19	81.5	89.17 
2014/7/17	21	17.3	87.8	0.00 
2014/7/17	22	16.1	92.5	0.00 
2014/7/17	23	15.3	94.5	0.00 
2014/7/18	0	14.6	95.9	0.00 
2014/7/18	1	14.2	97.1	0.00 
2014/7/18	2	13.6	97.5	0.00 
2014/7/18	3	12.3	97.4	0.00 
2014/7/18	4	11.1	97.6	12.64 
2014/7/18	5	11.7	98.6	163.17 
2014/7/18	6	13.1	99.5	439.17 
2014/7/18	7	15	99.6	865.47 
2014/7/18	8	16.6	88.9	1163.30 
2014/7/18	9	17.9	76.9	1469.87 
2014/7/18	10	19.2	69.5	1765.87 
2014/7/18	11	20.1	66.4	1721.74 
2014/7/18	12	21.3	61.1	2017.97 
2014/7/18	13	22.2	56.8	1836.42 
2014/7/18	14	23.1	53.7	1690.26 
2014/7/18	15	23.2	53.1	1152.96 
2014/7/18	16	24	53.3	1206.51 
2014/7/18	17	24	53.1	927.29 
2014/7/18	18	24.1	53.4	590.38 
2014/7/18	19	22.7	69.3	332.31 
2014/7/18	20	21	77	76.76 
2014/7/18	21	18.8	85	0.00 
2014/7/18	22	17.6	90.3	0.00 
2014/7/18	23	16.7	92.4	0.00 
2014/7/19	0	15.8	93.6	0.00 
2014/7/19	1	15.3	95	0.00 
2014/7/19	2	15.1	95.8	0.00 
2014/7/19	3	14.5	96.6	0.00 
2014/7/19	4	14.5	98.2	10.34 
2014/7/19	5	15.1	97.8	156.73 
2014/7/19	6	17.1	97.2	439.17 
2014/7/19	7	19	91.5	703.45 
2014/7/19	8	20.4	85.9	859.49 
2014/7/19	9	22.2	77.3	1217.77 
2014/7/19	10	23.8	65.2	1613.73 
2014/7/19	11	24.6	54.1	1660.61 
2014/7/19	12	25.6	49.1	1827.23 
2014/7/19	13	26.2	46.1	1958.45 
2014/7/19	14	26.4	46.1	1701.06 
2014/7/19	15	26.4	47	1611.90 
2014/7/19	16	26.2	49.2	1169.28 
2014/7/19	17	25.5	51.9	791.01 
2014/7/19	18	25	53.1	560.28 
2014/7/19	19	23.6	61.1	247.28 
2014/7/19	20	21	74.5	40.22 
2014/7/19	21	18.7	82.5	0.00 
2014/7/19	22	17.5	87	0.00 
2014/7/19	23	16.8	89.6	0.00 
2014/7/20	0	16.4	92.1	0.00 
2014/7/20	1	16.7	95.1	0.00 
2014/7/20	2	16.5	95.5	0.00 
2014/7/20	3	16.2	95.6	0.00 
2014/7/20	4	16.4	96	18.61 
2014/7/20	5	17.3	94.6	201.08 
2014/7/20	6	19.2	90.2	529.48 
2014/7/20	7	20.8	79.2	598.89 
2014/7/20	8	22.2	71.8	1045.87 
2014/7/20	9	23.8	63.7	1420.23 
2014/7/20	10	24.8	58.6	1570.76 
2014/7/20	11	25	61	1232.71 
2014/7/20	12	25.7	50.7	1602.93 
2014/7/20	13	26	46.1	1663.83 
2014/7/20	14	25.7	40.8	1095.28 
2014/7/20	15	25.3	43.8	988.88 
2014/7/20	16	24.8	50.8	696.10 
2014/7/20	17	24.2	53.3	439.40 
2014/7/20	18	23.5	57.5	290.71 
2014/7/20	19	22.8	62.9	213.26 
2014/7/20	20	20.8	74.3	35.85 
2014/7/20	21	19.2	81.6	0.00 
2014/7/20	22	18.4	88.2	0.00 
2014/7/20	23	17.9	91.7	0.00 
2014/7/21	0	17.2	92	0.00 
2014/7/21	1	17	90.2	0.00 
2014/7/21	2	17.3	87.4	0.00 
2014/7/21	3	17.1	85.7	0.00 
2014/7/21	4	16.4	88.5	22.29 
2014/7/21	5	16.8	89.9	180.40 
2014/7/21	6	18.9	86.3	429.06 
2014/7/21	7	19.8	81.4	540.29 
2014/7/21	8	21.8	70.3	1133.89 
2014/7/21	9	22.7	65.9	1360.94 
2014/7/21	10	23.4	56	1634.19 
2014/7/21	11	23.8	51.7	1762.88 
2014/7/21	12	24.2	46.8	1825.62 
2014/7/21	13	24.3	45.4	1762.88 
2014/7/21	14	24.4	45.9	1710.71 
2014/7/21	15	24.6	43.5	1565.24 
2014/7/21	16	24.8	46.3	1254.54 
2014/7/21	17	24.6	49.8	927.98 
2014/7/21	18	24.3	54.1	576.37 
2014/7/21	19	23.3	58.5	240.38 
2014/7/21	20	21.8	65	30.11 
2014/7/21	21	19.8	72.4	0.00 
2014/7/21	22	18.8	79.2	0.00 
2014/7/21	23	17.6	82.3	0.00 
2014/7/22	0	16.3	86.5	0.00 
2014/7/22	1	15.7	89.7	0.00 
2014/7/22	2	14.8	91.4	0.00 
2014/7/22	3	15.2	93.6	0.00 
2014/7/22	4	16.3	90.9	13.10 
2014/7/22	5	17.2	89.1	168.22 
2014/7/22	6	19.2	87.1	512.48 
2014/7/22	7	21.3	86.4	781.82 
2014/7/22	8	23.2	73.6	1038.52 
2014/7/22	9	24.4	59.5	1315.44 
2014/7/22	10	24.7	48.7	1002.21 
2014/7/22	11	25.3	42.5	1522.73 
2014/7/22	12	26.1	39.4	1805.40 
2014/7/22	13	26.4	36.6	1774.14 
2014/7/22	14	26.6	38.4	1670.96 
2014/7/22	15	26.6	39.2	1436.78 
2014/7/22	16	26.4	39.2	1209.04 
2014/7/22	17	26.2	36.1	905.23 
2014/7/22	18	25.7	39.3	576.37 
2014/7/22	19	24.8	47.4	260.61 
2014/7/22	20	23.3	53.5	32.40 
2014/7/22	21	20.4	65.1	0.00 
2014/7/22	22	17.7	76	0.00 
2014/7/22	23	16.8	79.3	0.00 
2014/7/23	0	16.9	81.5	0.00 
2014/7/23	1	17.2	80.9	0.00 
2014/7/23	2	16.9	83.3	0.00 
2014/7/23	3	16.7	83.5	0.00 
2014/7/23	4	16.3	83.4	7.81 
2014/7/23	5	17	84.7	178.79 
2014/7/23	6	18.2	84.8	454.80 
2014/7/23	7	20.5	83	785.03 
2014/7/23	8	22.9	79	1096.66 
2014/7/23	9	24.4	69.7	1383.23 
2014/7/23	10	25.8	49.6	1625.68 
2014/7/23	11	26.4	45.6	1684.29 
2014/7/23	12	26.9	44	1671.65 
2014/7/23	13	27	41.2	1698.53 
2014/7/23	14	27	42.1	1656.71 
2014/7/23	15	26.8	42.2	1474.01 
2014/7/23	16	26.4	43.9	1206.05 
2014/7/23	17	26.1	44.4	872.59 
