Time (hour), Direct sunlight (micro mol.m-2.s-1),Diffuse sunlight (micro mol.m-2.s-1),Light at sunlit leaves(micro mol.m-2.s-1),Light at shaded leaves(micro mol.m-2.s-1), Light scattered by leaves(micro mol.m-2.s-1),Solar zenith angle (degree),LAI at sunlit leaves (m2.m-2),LAI at shaded leaves (m2.m-2), Air temperature (oC)
15.499999999999963,1577.3762091764786,189.47099698075277,1367.9438105631289,106.04284322194587,41.62431335426651,41.198686442597115,0.9018009363803284,2.0981990636196715,33.001848037037874
15.599999999999962,1553.891364717648,189.22724524129322,1348.833151879393,105.72006010527454,41.38440375891977,41.994429818829275,0.892234919792363,2.107765080207637,32.90124221247447
15.699999999999962,1529.6465258978556,188.96951404957503,1329.0937632845425,105.37654256625785,41.12851263627336,42.80364167637416,0.8822925134278184,2.1177074865721814,32.79454110129758
15.799999999999962,1504.6599010268721,188.6971753860435,1308.7392710894921,105.01135026799452,40.8559131707411,43.625327624099256,0.8719747923448085,2.1280252076551918,32.68181783111898
15.899999999999961,1478.9503268827011,188.4095509319876,1287.7837683070054,104.62350680084464,40.565859575284136,44.45854455317651,0.8612831208828411,2.138716879117159,32.563149656837375
15.999999999999961,1452.537265327394,188.1059077776972,1266.241812086046,104.21199982413087,40.257588692302214,45.30239825361178,0.8502191843328827,2.149780815667117,32.43861790769182
16.099999999999962,1425.440800530634,187.78545365013164,1244.1284216535919,103.7757812290844,39.93032177913189,46.15604091031086,0.8387850221539995,2.1612149778460004,32.30830793152268
16.199999999999964,1397.6816369317187,187.44733159899698,1221.4590768630567,103.3137673176815,39.583266493571614,47.018668537671566,0.8269830626600535,2.1730169373399466,32.172309036278484
16.299999999999965,1369.2810980891709,187.09061407095552,1198.2497174612804,102.82483898994354,39.21561909590022,47.88951839968578,0.8148161590644984,2.1851838409355016,32.03071442880875
16.399999999999967,1340.2611265888945,186.71429629096062,1174.516743200916,102.30784192980042,38.826566885030275,48.76786645228032,0.8022876267293736,2.1977123732706265,31.883621150984624
16.499999999999968,1310.6442852072016,186.31728885711664,1150.2770149424302,101.76158677666896,38.41529088777124,49.653024835985825,0.7894012814153891,2.210598718584611,31.73113001319125
16.59999999999997,1280.4537595548657,185.89840944065605,1125.547856910286,101.18484926639354,37.98096882170739,50.54433943983516,0.7761614782728146,2.2238385217271857,31.573345525237375
16.69999999999997,1249.713362463542,185.45637346514386,1100.3470602918617,100.57637032102804,37.522778353971056,51.441187551485754,0.7625731512470827,2.2374268487529174,31.410375824729527
16.799999999999972,1218.4475404174548,184.98978361833633,1074.6928883959504,99.93485606198652,37.03990068027236,52.34297560376354,0.7486418524980202,2.2513581475019797,31.242332602959912
16.899999999999974,1186.6813823825769,184.49711802556604,1048.6040836212642,99.25897771520255,36.53152445100707,53.24913702397862,0.7343737913471008,2.265626208652899,31.069331028358796
16.999999999999975,1154.4406314441885,183.97671688427405,1022.0998765252768,98.54737136992588,35.996850074198896,54.15913018931792,0.7197758721729448,2.280224127827055,30.891489667563786
