Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
120.0,8.250732831218189E-5,0.001448234607899951,0.002000049329719133,0.0,0.0,0.004917025199754149,5.23987995825259,10.0,16.0,4.0,0.0,0.0,0.7,0.24585125998770746,0.05764427079997438,0.0,0.0,0.0,0.0,0.25619675911099726,0.0061462814996926865,0.0,0.0
121.0,0.001492101166219837,0.002940335774119788,0.0983428996390626,2.713491714608431E-4,2.713491714608431E-4,0.011338244029373673,5.443455206174694,10.25820034233752,16.32705376696086,4.1893469177141816,7.066404005684459,169.593696136427,0.7,0.5669122014686836,0.2249299147471813,0.0,0.0,0.0,0.0,0.39002527426876277,0.03825237564779031,0.0,0.0
122.0,0.00533462471616553,0.008274960490285317,0.2267703457825575,6.255038361957931E-4,8.968530076566361E-4,0.01846699313574569,5.6469701303573245,10.516324174341186,16.654010620832167,4.378637727850203,14.283842855018738,342.8122285204497,0.7,0.9233496567872844,0.41064814308362,0.0,0.0,0.0,0.0,0.5385998569379138,0.07389612117965039,0.0,0.0
123.0,0.009741365585856955,0.018016326076142272,0.36934867578483255,0.0010183844334947546,0.0019152374411513908,0.026407198956088715,5.850364424936235,10.774295008348806,16.98077367724182,4.567816339455791,21.652227024969527,519.6534485992686,0.7,1.3203599478044357,0.6175064481771015,0.0,0.0,0.0,0.0,0.704086501012699,0.11359715028136552,0.0,0.0
124.0,0.01479134385925663,0.0328076699353989,0.5281564581680059,0.0014556197504507224,0.003370857191602113,0.0352773423489977,6.053577819792333,11.032036402034798,17.307246109244076,4.756826694825518,30.022502028611548,720.5400486866772,0.7,1.763867117449885,0.8485914942967281,0.0,0.0,0.0,0.0,0.8889545379084003,0.15794786724591045,0.0,0.0
125.0,0.02056839325087674,0.05337606318627564,0.7055633521786138,0.0019436082584591147,0.005314465450061228,0.04521134393590657,6.256550098411019,11.289471981061697,17.63333117601148,4.94561278611191,38.56411541341606,925.5387699219855,0.7,2.2605671967953285,1.1073921825357074,0.0,0.0,0.0,0.0,1.0959950884995837,0.2076178751804548,0.0,0.0
126.0,0.027164513212924582,0.08054057639920023,0.9042478151478357,0.0024895572009449073,0.007804022651006135,0.05636006739633579,6.459221115725639,11.546525461711523,17.958932251501263,5.134118671921784,47.27681287064446,1134.6435088954672,0.7,2.8180033698167897,1.397838814671081,0.0,0.0,0.0,0.0,1.3283523942078825,0.26336149248260093,0.0,0.0
127.0,0.03469191828775431,0.11523249468695454,1.1272271685471227,0.003101553158484997,0.010905575809491133,0.06889504429350984,6.66153081593976,11.803120673490291,18.2839528530877,5.32228849389288,56.160289395655205,1347.8469454957249,0.7,3.444752214675492,1.724400132350293,0.0,0.0,0.0,0.0,1.5896014483512524,0.32603637696847115,0.0,0.0
128.0,0.04326961280139609,0.15850210748835064,1.3779320953016205,0.0037887511056400734,0.014694326915131206,0.08300972285624518,6.863419250323012,12.059181581698972,18.60829667015203,5.510066493245914,65.21418937828324,1565.1405450787977,0.7,4.150486142812259,2.092115850366856,0.0,0.0,0.0,0.0,1.883774022764503,0.3966097697821479,0.0,0.0
129.0,0.053036015810176355,0.211538123298527,1.660231614856265,0.005204868769784869,0.019899195684916077,0.09892304446322969,7.064826594975173,12.314632309964217,18.93186759262134,5.697397027307093,74.43810670821497,1786.5145609971594,0.7,4.9461522231614845,2.506689831257201,0.0,0.0,0.0,0.0,2.215433207476779,0.47617637781707045,0.0,0.0
